link,title,question_html,answer_html,fatwa_number,issued_at,html_container,dar_ul_ifta
https://alikhlasonline.com/detail.aspx?id=1290,بتائے بغیر کمیشن لینا,"<div class=""UrduTextNafeesPara"" style=""text-align: right; direction: rtl;"">
<p class=""UrduTextNafeesPara"">
<b>
<br/>محترم مفتی صاحب ! براہ کرم مندرجہ ذیل مسئلہ کے بارے میں رہنمائی فرمادیں<br/>کمیشن کالینا شرعا کیسا ہے <br/>بائع اور مشتری کو بتائے بغیر ؟</b></p>
</div>","<div class=""UrduTextNafeesPara"" style=""text-align: right; direction: rtl;"">
<p class=""UrduTextNafeesPara"">کسی بھی جائز کام کرادینے پر کمیشن لینا جائز ہے، چاہے ایک طرف سے لیا جائے یا دونوں طرف سے، بشرطیکہ ایجنٹ کی جانب سے قابل اجرت، محنت و عمل پایا جائے اور کمیشن طے کیا جائے، لیکن اگر ایجنٹ اجرت (متعینہ کمیشن) طے کئے بغیر خود اپنے طور پر کام کر دیتا ہے، تو یہ اس کی جانب سے تبرع و احسان  شمار ہوگا، اس پر معاوضہ طلب کرنے کا مستحق نہیں ہے۔</p>
<div class=""Arabic"">۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔<br/><b>دلائل:</b><br/><br/><b>الدر المختار: (10/6، ط: دار الفکر)</b><br/>(و) اعلم أن (الأجر لا يلزم بالعقد فلا يجب تسليمه) به (بل بتعجيله أو شرطه في الإجارة) المنجزة۔۔الخ<br/><br/><b>رد المحتار: (47/6، ط: دار الفکر)</b><br/>قال في البزازية: إجارة السمسار والمنادي والحمامي والصكاك وما لا يقدر فيه الوقت ولا العمل تجوز لما كان للناس به حاجة ويطيب الأجر المأخوذ<br/><br/>واللہ تعالٰی اعلم بالصواب <br/>دارالافتاء الاخلاص،کراچی</div>
<br>
</br></div>",1290,"Apr 14, 2019","<div style=""padding-left: 5px; padding-right: 5px;"">
<div class=""section-to-print"" id=""printthis"">
<h1 class=""UrduTextNafeesPara text-primary"" style=""text-align: right; direction: rtl;"">
<span class=""UrduTextNafeesPara""><b class=""text-danger"">عنوان: </b>
                    بتائے بغیر کمیشن لینا</span></h1>
<span class=""text-primary"" style=""font-weight: normal; text-align:right; font-size: 12pt; display: block"">(1290-No)</span>
<div class=""UrduTextNafeesPara"" style=""text-align: right; direction: rtl;"">
<p class=""UrduTextNafeesPara"">
<b class=""text-danger"">سوال: </b><b>
<br/>محترم مفتی صاحب ! براہ کرم مندرجہ ذیل مسئلہ کے بارے میں رہنمائی فرمادیں<br/>کمیشن کالینا شرعا کیسا ہے <br/>بائع اور مشتری کو بتائے بغیر ؟</b></p>
</div>
<div class=""UrduTextNafeesPara"" style=""text-align: right; direction: rtl;"">
<p class=""UrduTextNafeesPara""><b class=""text-danger"">جواب: </b>کسی بھی جائز کام کرادینے پر کمیشن لینا جائز ہے، چاہے ایک طرف سے لیا جائے یا دونوں طرف سے، بشرطیکہ ایجنٹ کی جانب سے قابل اجرت، محنت و عمل پایا جائے اور کمیشن طے کیا جائے، لیکن اگر ایجنٹ اجرت (متعینہ کمیشن) طے کئے بغیر خود اپنے طور پر کام کر دیتا ہے، تو یہ اس کی جانب سے تبرع و احسان  شمار ہوگا، اس پر معاوضہ طلب کرنے کا مستحق نہیں ہے۔</p>
<div class=""Arabic"">۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔<br/><b>دلائل:</b><br/><br/><b>الدر المختار: (10/6، ط: دار الفکر)</b><br/>(و) اعلم أن (الأجر لا يلزم بالعقد فلا يجب تسليمه) به (بل بتعجيله أو شرطه في الإجارة) المنجزة۔۔الخ<br/><br/><b>رد المحتار: (47/6، ط: دار الفکر)</b><br/>قال في البزازية: إجارة السمسار والمنادي والحمامي والصكاك وما لا يقدر فيه الوقت ولا العمل تجوز لما كان للناس به حاجة ويطيب الأجر المأخوذ<br/><br/>واللہ تعالٰی اعلم بالصواب <br/>دارالافتاء الاخلاص،کراچی</div>
<br>
</br></div>
</div>
<div class=""text-left hidden-print"" style=""padding-top: 30px;width:100%;"">
<div class=""inline_btd"">
<div class=""btn_lst"">
<button class=""action_link"" onclick=""javascript:window.print();"" title=""Print"" type=""button""><svg fill=""none"" height=""24"" stroke-width=""1.5"" viewbox=""0 0 24 24"" width=""24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M17 13.01L17.01 12.9989"" stroke=""currentColor"" stroke-linecap=""round"" stroke-linejoin=""round""></path><path d=""M7 17H17M6 10V3.6C6 3.26863 6.26863 3 6.6 3H17.4C17.7314 3 18 3.26863 18 3.6V10M21 20.4V14C21 11.7909 19.2091 10 17 10H7C4.79086 10 3 11.7909 3 14V20.4C3 20.7314 3.26863 21 3.6 21H20.4C20.7314 21 21 20.7314 21 20.4Z"" stroke=""currentColor"" stroke-linecap=""round"" stroke-linejoin=""round""></path></svg> Print</button>
</div>
<div class=""btn_lst"">
<button class=""action_link"" onclick=""javascript:fullScreen('printthis');"" title=""Full Screen"" type=""button""><svg class=""bi bi-arrows-fullscreen"" fill=""#337ab7"" height=""16"" viewbox=""0 0 16 16"" width=""16"" xmlns=""http://www.w3.org/2000/svg""> <path d=""M5.828 10.172a.5.5 0 0 0-.707 0l-4.096 4.096V11.5a.5.5 0 0 0-1 0v3.975a.5.5 0 0 0 .5.5H4.5a.5.5 0 0 0 0-1H1.732l4.096-4.096a.5.5 0 0 0 0-.707zm4.344 0a.5.5 0 0 1 .707 0l4.096 4.096V11.5a.5.5 0 1 1 1 0v3.975a.5.5 0 0 1-.5.5H11.5a.5.5 0 0 1 0-1h2.768l-4.096-4.096a.5.5 0 0 1 0-.707zm0-4.344a.5.5 0 0 0 .707 0l4.096-4.096V4.5a.5.5 0 1 0 1 0V.525a.5.5 0 0 0-.5-.5H11.5a.5.5 0 0 0 0 1h2.768l-4.096 4.096a.5.5 0 0 0 0 .707zm-4.344 0a.5.5 0 0 1-.707 0L1.025 1.732V4.5a.5.5 0 0 1-1 0V.525a.5.5 0 0 1 .5-.5H4.5a.5.5 0 0 1 0 1H1.732l4.096 4.096a.5.5 0 0 1 0 .707z"" fill-rule=""evenodd""></path></svg> Full Screen</button>
</div>
<div class=""btn_lst"">
<div class=""action_link""><svg fill=""#337ab7"" viewbox=""0 0 576 512"" xmlns=""http://www.w3.org/2000/svg""><path d=""M288 32c-80.8 0-145.5 36.8-192.6 80.6C48.6 156 17.3 208 2.5 243.7c-3.3 7.9-3.3 16.7 0 24.6C17.3 304 48.6 356 95.4 399.4C142.5 443.2 207.2 480 288 480s145.5-36.8 192.6-80.6c46.8-43.5 78.1-95.4 93-131.1c3.3-7.9 3.3-16.7 0-24.6c-14.9-35.7-46.2-87.7-93-131.1C433.5 68.8 368.8 32 288 32zM144 256a144 144 0 1 1 288 0 144 144 0 1 1 -288 0zm144-64c0 35.3-28.7 64-64 64c-7.1 0-13.9-1.2-20.3-3.3c-5.5-1.8-11.9 1.6-11.7 7.4c.3 6.9 1.3 13.8 3.2 20.7c13.7 51.2 66.4 81.6 117.6 67.9s81.6-66.4 67.9-117.6c-11.1-41.5-47.8-69.4-88.6-71.1c-5.8-.2-9.2 6.1-7.4 11.7c2.1 6.4 3.3 13.2 3.3 20.3z""></path></svg> Views: 4774</div>
</div>
<div class=""btn_lst"">
<div class=""action_link""><svg enable-background=""new 0 0 24 24"" fill=""#337ab7"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M2,19c0,1.7,1.3,3,3,3h14c1.7,0,3-1.3,3-3v-8H2V19z M19,4h-2V3c0-0.6-0.4-1-1-1s-1,0.4-1,1v1H9V3c0-0.6-0.4-1-1-1S7,2.4,7,3v1H5C3.3,4,2,5.3,2,7v2h20V7C22,5.3,20.7,4,19,4z""></path></svg> Apr 14, 2019</div>
</div>
</div>
<div class=""text-left small"" style=""margin-top: 10px;"">
                    bataey baghair comission lena ,
                    Taking commissions without telling / informing</div>
</div>
<div class=""clear spacer"">
</div>
<div class=""sharepost text-center hidden-print"">
<a class=""facebook"" href=""https://www.facebook.com/sharer/sharer.php?u=https://alikhlasonline.com/detail.aspx?id=1290"" rel=""nofollow noopener"" target=""_blank"" title=""Facebook"">
<svg aria-labelledby=""at-svg-facebook-11"" class=""at-icon at-icon-facebook"" role=""img"" style=""fill:rgb(255,255,255);width:32px;height:32px"" version=""1.1"" viewbox=""0 0 32 32"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink""><title id=""at-svg-facebook-11"">Facebook</title><g><path d=""M22 5.16c-.406-.054-1.806-.16-3.43-.16-3.4 0-5.733 1.825-5.733 5.17v2.882H9v3.913h3.837V27h4.604V16.965h3.823l.587-3.913h-4.41v-2.5c0-1.123.347-1.903 2.198-1.903H22V5.16z"" fill-rule=""evenodd""></path></g></svg>
</a>
<a class=""twitter"" href=""https://twitter.com/intent/tweet?url=https://alikhlasonline.com/detail.aspx?id=1290&amp;text=بتائے بغیر کمیشن لینا"" rel=""nofollow noopener"" target=""_blank"" title=""Twitter"">
<svg aria-labelledby=""at-svg-twitter-8"" class=""at-icon at-icon-twitter"" role=""img"" style=""fill:rgb(255,255,255);width:32px;height:32px"" version=""1.1"" viewbox=""0 0 32 32"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink""><title id=""at-svg-twitter-8"">Twitter</title><g><path d=""M27.996 10.116c-.81.36-1.68.602-2.592.71a4.526 4.526 0 0 0 1.984-2.496 9.037 9.037 0 0 1-2.866 1.095 4.513 4.513 0 0 0-7.69 4.116 12.81 12.81 0 0 1-9.3-4.715 4.49 4.49 0 0 0-.612 2.27 4.51 4.51 0 0 0 2.008 3.755 4.495 4.495 0 0 1-2.044-.564v.057a4.515 4.515 0 0 0 3.62 4.425 4.52 4.52 0 0 1-2.04.077 4.517 4.517 0 0 0 4.217 3.134 9.055 9.055 0 0 1-5.604 1.93A9.18 9.18 0 0 1 6 23.85a12.773 12.773 0 0 0 6.918 2.027c8.3 0 12.84-6.876 12.84-12.84 0-.195-.005-.39-.014-.583a9.172 9.172 0 0 0 2.252-2.336"" fill-rule=""evenodd""></path></g></svg>
</a>
<a class=""whatsapp"" href=""whatsapp://send?text=https://alikhlasonline.com/detail.aspx?id=1290"" rel=""nofollow noopener"" target=""_blank"" title=""Whatsapp"">
<svg aria-labelledby=""at-svg-whatsapp-10"" class=""at-icon at-icon-whatsapp"" role=""img"" style=""fill:rgb(255,255,255);width:32px;height:32px"" version=""1.1"" viewbox=""0 0 32 32"" xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink""><title id=""at-svg-whatsapp-10"">WhatsApp</title><g><path d=""M19.11 17.205c-.372 0-1.088 1.39-1.518 1.39a.63.63 0 0 1-.315-.1c-.802-.402-1.504-.817-2.163-1.447-.545-.516-1.146-1.29-1.46-1.963a.426.426 0 0 1-.073-.215c0-.33.99-.945.99-1.49 0-.143-.73-2.09-.832-2.335-.143-.372-.214-.487-.6-.487-.187 0-.36-.043-.53-.043-.302 0-.53.115-.746.315-.688.645-1.032 1.318-1.06 2.264v.114c-.015.99.472 1.977 1.017 2.78 1.23 1.82 2.506 3.41 4.554 4.34.616.287 2.035.888 2.722.888.817 0 2.15-.515 2.478-1.318.13-.33.244-.73.244-1.088 0-.058 0-.144-.03-.215-.1-.172-2.434-1.39-2.678-1.39zm-2.908 7.593c-1.747 0-3.48-.53-4.942-1.49L7.793 24.41l1.132-3.337a8.955 8.955 0 0 1-1.72-5.272c0-4.955 4.04-8.995 8.997-8.995S25.2 10.845 25.2 15.8c0 4.958-4.04 8.998-8.998 8.998zm0-19.798c-5.96 0-10.8 4.842-10.8 10.8 0 1.964.53 3.898 1.546 5.574L5 27.176l5.974-1.92a10.807 10.807 0 0 0 16.03-9.455c0-5.958-4.842-10.8-10.802-10.8z"" fill-rule=""evenodd""></path></g></svg>
</a>
</div>
<div class=""hidden-print"">
<h3 class=""UrduTextNafeesPara text-primary"">
<a class=""UrduTextNafeesPara text-primary"" href=""/category.aspx?id=26&amp;lang=1"">
                        ملازم اور ملازمت
                        میں مزید فتاوی </a>
</h3>
<div class=""UrduTextNafeesPara"">
<b class=""text-danger UrduTextNafeesPara"">سوال: </b><a class=""UrduTextNafeesPara"" href=""/detail.aspx?id=39824"">
                                بروکر کا ٹرانسپوٹر کو کمپنی کے ذمہ واجب قرض کی رقم کچھ کم کرکے فوری ادائیگی کرنا اور بعد میں کمپنی سے پوری رقم وصول کرنے کا حکم
</a></div>
<div class=""UrduTextNafeesPara"">
<b class=""text-danger UrduTextNafeesPara"">سوال: </b><a class=""UrduTextNafeesPara"" href=""/detail.aspx?id=38752"">
                                آرڈر سے زائد سامان وصول ہونے پر اس کو ضبط کرنے کی پالیسی کا شرعی حکم</a></div>
<div class=""UrduTextNafeesPara"">
<b class=""text-danger UrduTextNafeesPara"">سوال: </b><a class=""UrduTextNafeesPara"" href=""/detail.aspx?id=33595"">
                                کمپنی کا اپنے ملازمین کو حکومت کی طرف سے مقرر کردہ چھٹیوں نہ دینا
</a></div>
<div class=""UrduTextNafeesPara"">
<b class=""text-danger UrduTextNafeesPara"">سوال: </b><a class=""UrduTextNafeesPara"" href=""/detail.aspx?id=33571"">
                                کنسلٹنٹ (Consultant) سے خدمات لینے کے باوجود معاوضہ میں تاخیر کرنے کا حکم
</a></div>
<div class=""UrduTextNafeesPara"">
<b class=""text-danger UrduTextNafeesPara"">سوال: </b><a class=""UrduTextNafeesPara"" href=""/detail.aspx?id=33526"">
                                عمرہ کمیٹی کی شرعی حیثیت
</a></div>
<div class=""text-left"">
<a class=""UrduTextNafeesPara text-primary"" href=""/category.aspx?id=26&amp;lang=1"">تمام سوالات</a></div>
</div>
</div>",alikhlasonline
