issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2
2020-03-03,https://almuftionline.com/2020/03/03/4920/,تین طلاقوں کے بعد طلاق سے انکار کاحکم,"<p>سوال:میرا نام حمیرا جبیں ہے۔میں چک <span dir=""LTR"">43/F</span> تحصیل چشتیاں ضلع بہاولنگر میں پیداہوئی اور وہیں میری شادی محمد عباس ولد رحمت اللہ سے ہوئی۔شادی کےایک سال بعد میرے سسرال والوں نے ہمیں نکال دیا اور میں لاہور آگئی۔میرا شوہر لاہور ہی میں ایک فیکٹری میں ملازم تھا۔میری تین بیٹیاں ہیں۔میرا شوہر عباس ایک غیر ذمہ دار آدمی ہے۔جوا،چرس ،شراب وغیرہ کا عادی تھا۔ مجھے شادی کے بعد اسکی عادات کا پتہ چلا،جسکی وجہ سے اکثر ہمارا جھگڑا رہتا تھا۔وہ جو کماتا تھا باہر ہی خرچ کردیا کرتا تھا ۔حا لات سے تنگ آکر میں نے ماسٹر اسکیل کمپنی میں ملازمت شروع کردی اور پا رٹ ٹارم اسٹیٹ لائف انشورنس کمپنی میں بھی کام کرتی تھی۔<span dir=""LTR"">31-12-2015</span> کو اسٹیٹ لارف انشورنس ہیڈ آفس  میں کلوزنگ  کی وجہ سے میں نےدیر تک کام کیا تھا،جس کی وجہ سے میں نے اگلے دن ماسٹر اسکیل کمپنی سے چھٹی مانگ لی۔انچارج نے کہا کہ میں آپ کو گھر سے پک کرلونگا اور فیکڑی سے پےمنٹ کلیئرکروانے کے بعد  آپ واپس گھر چلی جانا،صبح انچارج کو میں نے ڈرائینگ روم میں بٹھا یا ،اچانک اسی وقت میرا شوہر عباس گھر آگیا ،اس نے مجھ سے جھگڑنا شروع کردیا اور گندے الزامات لگائے،میں نے بھی اس وقت جو منہ میں آیا کہہ دیا ،کیونکہ بات میرے کردار پر آگئی تھی ،اسی دوران عباس نے غصے میں مجھے یہ جملہ کہا""<strong>میں تمھیں طلاق دیتا ہوں،طلاق،طلاق ہی ہے تمہیں۔تم چلی جاؤ،اب میری طرف سے تمہیں طلاق ہے۔""</strong>میں اس وقت سخت صدمے میں تھی ،بچیاں کام پر گئی ہوئی تھیں،مجھے ان کا انتظار کرنا تھا ، اس لیے فوری گھر چھوڑ کر نہیں جاسکتی تھی۔شام کو جب بچیاں گھر آئیں تو میں نے انہیں   آگاہ کیا۔ بچیوں کے مجبور کرنے پر مجھے اسی گھر میں رہنا  پڑا ۔میری پہلی بچی کی شادی 21 اپریل 2017ء کو ہوئی ۔اس وقت خاندان میں میری بچیوں کے سوا کسی کو  اس سانحے کا علم نہیں ہو سکا۔بڑی بیٹی کی شادی کےبعد  مجھ میں ہمت پیدا ہوئی اور میں نے خاندان کو اس سانحے کے بارے میں آگاہ کیا،نیز علیحدہ گھر لےکر اس میں شفٹ ہوگئی۔جس کے بعد ہم کبھی ایک ساتھ نہیں رہے۔</p><p><span dir=""RTL"">میرے شوہر نے سب سے پہلے میرے حقیقی بھائی مدثر حسین کے سامنے اقرار کیا کہ وہ مجھے طلاق دے چکا ہے۔پھر اس کے بعد اس نے میرے چند اور رشتہ داروں کےسامنے مجھے طلاق دینے کا اقرار کیا ۔لیکن اب وہ تحریری طلاق دینے سے انکاری ہے۔ میرے بھائی تو اس بارے میں حلفیہ بیان پر دستخظ بھی کرچکے ہیں،لیکن دیگر لوگ خاندانی مجبوریوں کے باعث دستخط نہیں کررہے۔قرآن وسنت کی روشنی میں میری رہنمائی فرمائیں۔ </span></p>","<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ</h4><p>اگر واقعۃ آپ کے شوہر  نے یہ جملہ کہا  ہے ""<strong>میں تمھیں طلاق دیتا ہوں،طلاق،طلاق ہی ہے تمہیں۔تم چلی جاؤ،اب میری طرف سے تمہیں طلاق ہے""</strong>تو اس سے آپ پر تینوں طلاقیں واقع ہو کر حرمت مغلظہ ثابت ہوگئی ہے۔لہذا  اب موجودہ صورت میں آپ کا سابقہ شوہر سے  دوبارہ نکاح نہیں ہوسکتا ۔طلاق کے وقوع کےلیے شوہر کا تحریراً لکھ کر دینا ضروری نہیں ۔زبانی طلاق دینے سے بھی طلاق واقع ہوجاتی ہے۔لہذا شوہر کے تحریراً طلاق لکھ کردینے سے انکار کے باوجود زبانی دی ہوئی طلاقوں پر کوئی فرق نہیں پڑے گا۔</p><p>واضح رہے کہ طلاق کی عدت گزرجانے کے بعد بیوی کا شوہر کے ساتھ رہنا جائز نہیں ہے،بلکہ دوسری جگہ منتقل ہوجانا ضروری ہے۔طلاق واقع ہوجانے کے بعد آپ کا شوہر کے ساتھ رہنا جائز نہیں تھا،لہذا اس حکم شرعی کی خلاف ورزی پر آپ تو بہ و استغفار کریں۔</p><h6 class=""has-text-align-right"">حوالہ جات</h6><h5><h5>القرآن الکریم[البقرة: 229، 230]</h5>
<h5>{ الطَّلَاقُ مَرَّتَانِ فَإِمْسَاكٌ بِمَعْرُوفٍ أَوْ تَسْرِيحٌ بِإِحْسَانٍ ۔۔۔۔۔۔فَإِنْ طَلَّقَهَا فَلَا تَحِلُّ لَهُ مِنْ بَعْدُ حَتَّى تَنْكِحَ زَوْجًا غَيْرَهُ }</h5>
<h5>الدر المختار وحاشية ابن عابدين (رد المحتار) (3/ 293)</h5>
<h5>(قوله كرر لفظ الطلاق) بأن قال للمدخولة: أنت طالق أنت طالق أو قد طلقتك قد طلقتك أو أنت طالق قد طلقتك أو أنت طالق وأنت طالق۔۔۔(قوله وإن نوى التأكيد دين) أي ووقع الكل قضاء،</h5>
<h5>المبسوط للسرخسي (6/ 14)</h5>
<h5>فمن ذلك حديث ابن عمر رضي الله تعالى عنه أن النبي صلى الله عليه وسلم قال: ""إذا طلق الرجل امرأته ثلاثا فتزوجت بزوج آخر لم تحل للأول حتى تذوق من عسيلته ويذوق من عسيلتها""</h5>
<h5>اللباب في شرح الكتاب (ص: 273)</h5>
<h5>والطلاق الرجعي لا يحرم الوطء، وإذا كان الطلاق بائناً دون الثلاث فله أن يتزوجها في عدتها وبعد انقضاء عدتها، وإن كان الطلاق ثلاثاً في الحرة أو اثنتين في الأمة لم تحل له حتى تنكح زوجاً غيره نكاحاً صحيحاً ويدخل بها ثم يطلقها أو يموت عنها.</h5>
</h5><p>  طلحہ بن قاسم</p><p>   دارالافتا ءجامعۃالرشید کراچی</p><p>08/06/1441</p><h6 class=""has-text-align-center"">واللہ سبحانہ وتعالی اعلم</h6><figure class=""wp-block-table""><table><tbody><tr><td><h3>مجیب</h3></td><td>طلحہ بن قاسم</td><td><h3>مفتیان</h3></td><td>محمد حسین خلیل خیل صاحب / سعید احمد حسن صاحب</td></tr></tbody></table></figure>",4920,jameya-tur-rasheed,طلاق کے احکام,طلاق دینے اورطلاق واقع ہونے کا بیان
2020-03-03,https://almuftionline.com/2020/03/03/2824/,GBT کمپنی  کے Goat2Goat )بکریوں کی افزائش کے(پروجیکٹ میں پیسہ لگانے کا حکم,"<p>ایک کمپنی ہے <span dir=""LTR""> Go Big Trade (pvt) ltd.</span>  کے نام  سے  وہ لوگ مشترکہ فارمنگ کے نام پر لوگوں سے انویسٹمنٹ لیتے ہیں جس سے بکریوں  کی افزائش کرائی جاتی ہے۔پورا طریقہ کار اور شرائط درج ذیل ہیں:کمپنی   ایک بکری اور اس کے ساتھ دو چھوٹے بچے  آپ کو 35000 میں بیچتی ہے جس میں  18 ماہ کا اس کا پورا پرورش کا خرچ بھی ساتھ شامل ہوتا ہے ،کمپنی ایک بچہ اپنے نفع کے کھاتے میں ڈال لیتے ہیں آپ کے کل دو جانور شمار ہوتے ہیں یعنی ایک جوان بکری اور چھوٹی میمنی،جس کی وہ 18 ماہ تک پرورش کرتے ہیں جس میں  چھوٹے بچے جوان ہونے کے بعد آگے ان کی نسل بڑھائی  جاتی ہے   ،پھر اس جوان بکری اور وہ چھوٹی میمنی  <span dir=""LTR"">)</span>جب جوان ہوجاتی ہے<span dir=""LTR"">(</span> تو اس سے بھی بچے پیدا کروائے جاتے ہیں ،اصول یہ ہے کہ جتنے بھی بچے پیدا ہوں ان میں سے ایک کمپنی اپنے نفع کے طور پر لے گی اور اگر ایک سے زیادہ بچے ہوں گے تو وہ سب آپ کے ہوں گے جن کی قیمت آپ کو معاہدہ پورا ہونے پر دی جائے گی۔ کمپنی ڈیڑھ سال کے بعد کم ازکم آپ کو دو سیٹ(یعنی دو جوان بکریاں ) کے پیسے تو دیتی ہی ہے اور ساتھ ہی ساتھ  جتنے بچے مزید ہوتے ہیں (یعنی ایک سے زائد تعداد میں جو بچے ہوں گے وہ آپ کے شمار ہوں گے اگر صرف ایک ہوگا تو وہ کمپنی کا ہوگا)ان کا 7000 فی بچے کے مزید ملتے ہیں۔پھر کمپنی آپ کو دو طرح کے اکاؤنٹ  آفر دیتی ہے:</p><p>                             (1)ریگولر  اکاؤنٹ:اس میں کمپنی  انویسٹمنٹ  پر 71 فیصد نفع  دیتی ہے اس میں فائدہ یہ ہوتا ہے کہ آپ نفع ہر مہینے میں لے سکتے ہیں ۔ مثلا آپ نے  15 سیٹ خریدے جو 525000 بنتے ہیں اس پر 71 فیصد نفع  372،750 بنتے ہیں جو کہ 18 مہینوں پر تقسیم کریں تو 20708 بنتے ہیں  جو کہ آپ ہر مہینے لے سکتے ہیں اور مدت پوری ہونے کے بعد اصل رقم بھی آپ کو دے دی جائے گی۔</p><p>                             (2)کوآپریٹو اکاؤنٹ :اس میں آپ کو 100 فیصد منافع دیا جاتا ہے یعنی اگر آپ نے 15 سیٹ 525000 میں خریدے تھے تو ڈیڑھ سال بعد آپ کو وہ 1050000 دیتے ہیں ،لیکن اس میں شرط یہ ہوتی ہے کہ نفع  ڈیڑھ سال کی مدت پوری ہونے پر ہی ملے گا ،ہر مہینے نہیں لے سکتے ۔</p><p>                             کمپنی معاہدہ تو اس رقم پر کرتی ہے البتہ جتنے بچے پیدا ہوں گے ان میں سے پہلا بچہ تو کمپنی کا نفع ہوگا ایک سے زائد  بچہ پر7000 بونس معاملہ کرنے والے شخص کو ملے گا  ۔</p><p>                             اس ساری تفصیل بیان کرنے کے بعد   سوال یہ  ہے کہ کیا یہ معاملہ جائز ہے؟ نیز اگر جائز  نہیں ہے تو یہ کس طرح جائز ہوسکتا ہے ؟ تاکہ ہم کمپنی والوں سے بات کرکے  جائز صورت ان کے سامنے رکھیں ،جس پر امید ہے وہ مان لیں گے۔بظاہر یہ کاروبار اچھا ہے جس میں متوسط طبقہ بھی انویسٹ کرکے منافع کما سکتا ہے۔</p><p>                             کمپنی کے معاہدہ  اور تمام ڈاکومینٹس کی کاپیاں ساتھ لگائی گئی ہیں۔</p><p>                             وضاحت:کمپنی سے استفسار کرنے پر درج بالا تمام مراحل سے متعلق درج ذیل باتیں سامنے آئیں:</p><p>                             (1)کمپنی آپ کے جتنے بھی سیٹ خریدتی ہے ان کو علیحدہ آپ کے ایک خا ص کوڈ کے ساتھ  ٹیگ لگایا جاتا ہے ،جو کہ آپ کی ملکیت  ہوتے ہیں(لیکن جو کمپنی کی طرف سے ویڈیوز وغیرہ بھجوائی گئیں اس میں ٹیگ موجود نہیں تھے)۔</p><p>                             (2)کمپنی  کو کسی بھی جانور کے مرجانے کی صورت میں گورنمنٹ کے لائیوسٹاک ڈیپارٹمنٹ کی جانب سے  اس جانور کی 65 فیصد رقم بطور سبسڈی مل جاتی ہے لہٰذا نقصان کا خوف نہ ہونے کی وجہ سے کمپنی آپ کے ساتھ ایک طے شدہ نفع کا معاہدہ کرتی ہے۔</p>","<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ</h4><p>اس کاروبار میں کئی عقد ہوتے ہیں جنکے احکام درج ذیل ہیں:</p><p>(1) کمپنی جبمعاملہ کرنے والے شخص کو جانوروں کا پیکج بیچتی ہےاس وقت کمپنی کے پاس جانور موجود ہی نہیں ہوتےبلکہکمپنی کی شرائط میں لکھا ہوا ہے کہجانور ڈھونڈنے میں کبھیدو ماہ لگتے ہیں اور کبھی اس سے بھی زیادہ ،تو گویا یہ معدوم کی بیع ہے جو کہ جائز نہیں۔نیزجانور بیچنے کے ساتھ ساتھ ایک دوسرا عقد ""جانوروں کو بٹائی پر دینا""بھی کیا جارہا ہوتا ہے ۔جب کہ ایک ہی عقد میںدو عقد جمع کرنایعنی بیع اور جانوروں کو بٹائی پر دینا جائز نہیں۔لہٰذا اس کی صحیح صورت یہ ہے کہ پہلے کمپنی کے پاس جانور موجود ہوں اس کے بعد وہ اس کو آگے فروخت کے لیے پیش کرے، جب بیع ہوجائےتو جانوروں کو بٹائی پر دینے کا عقد بھیعلیحدہ سے کیا جائے۔</p><p>(2) موجودہ صورت میں کمپنیجو جانور بٹائی پر لیتی ہے یہ معاملہ بھی فاسد ہے ،چونکہ کمپنی اجرت کا خرچ بھی لے رہی ہے اور ساتھ ہی ساتھہر پیدا ہونے والے بچوں میں سے پہلا بچہ بھی نفع کے طور پر رکھ رہی ہے جو کہ جائز نہیں۔</p><p>اس کی جائز صورت یہ ہے کہ کمپنی اس جانور کی ایک متعین قیمت لگا کر متعلقہ شخص کو جانور کا نصف حصہ</p><p>فروخت کر دے۔ اس طرح کرنے سےیہ کمپنی اور معاملہ کرنے والا شخصاس جانور کے آدھے آدھےحصے کےمالک بن جائیں گے۔اس کے بعدکمپنی اس جانور کیپرورش کر ے،چارے وغیرہ اور دیکھ بھال پر جو خرچہ آئے ، وہ ملکیتی حصوں کے مطابق آدھا آدھا برداشت کرتے رہیں ۔اس صورت میں جب بھی کمپنی اور پیکج ہولڈر اس شرکت کو ختم کریں گے توجانور اور ان کے بچے کمپنی اور پیکج ہولڈر کے درمیان نصفنصف تقسیم ہوں گےاور دونوں فریق جب چاہیں شرکت ختم کرکے الگ ہوسکتے ہیں اور اپنا نصف حصہ ایک دوسرے کو یا کسی فریق ثالث کو بھیبیچ سکتے ہیں۔</p><p>(3)کمپنی ایک مخصوص رقم نفع کی مد میں دینا طے کرتی ہے جو کہ جائز نہیں ۔اس کی جائز صورتوہ ہے جو اوپر بیان کردی گئی ۔</p><p>(4)ریگولر اکاؤنٹ میں نفع پہلے ہی مہینے سے مل سکتا ہے یہ بھی جائز نہیں ۔ اس کیبھی جائز صورت وہی ہے جو شق نمبر (2) میں بیان کردی گئی۔</p><p>(5) معاہدہ پورا ہونے پرجانور بھی گویا کمپنی خود خریدے گیمالک کو یہ اختیار نہیں کہ وہ باہر کسی فریق ثالث کوجانور بیچ سکے،یہ شرطلگانا بھی جائز نہیں۔ اس کی جائز صورت یہ ہے کہ معاہدہ کے اختتام پر مالک جہاں چاہے اپنے جانور فروخت کر سکتا ہے۔البتہ کمپنی سے بیچنے کا وعدہ کیا جاسکتا ہے۔</p><h6 class=""has-text-align-right"">حوالہ جات</h6><h5><h5>و قال اللہ تبارک وتعالی:ياأيها الذين آمنوا اتقوا الله وذروا ما بقي من الربا إن كنتم مؤمنين <span dir=""LTR"">.</span>فإن لم تفعلوا فأذنوا بحرب من الله ورسوله وإن تبتم فلكم رءوس أموالكم لا تظلمون ولا تظلمون<span dir=""LTR"">.</span>  (سورۃ البقرۃ:278،279)</h5>
<h5>وقال أیضا:ولا تأكلوا أموالكم بينكم بالباطل وتدلوا بها إلى الحكام لتأكلوا فريقا من أموال الناس بالإثم وأنتم تعلمون<span dir=""LTR"">.</span> (سورۃ البقرۃ:188)</h5>
<h5>و فی الفتاوی الھندیۃ: وأن يكون الربح معلوم القدر، فإن كان مجهولا ،تفسد الشركة، وأن يكون الربح جزءا شائعا في الجملة، لا معينا، فإن عينا عشرة أو مائة أو نحو ذلك كانت الشركة فاسدة<span dir=""LTR"">.</span>        (الفتاوی الھندیۃ:2/302)</h5>
<h5>و قال العلامۃ الزیلعی رحمہ اللہ:وتفسد، إن شرط لأحدھما دراھم مسماۃ من الربح؛ لأنہ شرط یوجب انقطاع الشرکۃفی بعض الوجوہ ،فلعلہ لا یخرج إلا القدر المسمی لأحدھما من الربح<span dir=""LTR"">.</span>(تبیین الحقائق:4/248)</h5>
<h5>وفی الدر المنتقی مع  مجمع الأنھر:و کون الربح بینھما مشاعا، فتفسد إن شرط لأحدھما عشرۃ دراھم مثلا<span dir=""LTR"">.</span>(الدرالمنتقی :3/446)</h5>
<h5>قال العلامۃ عبد اللہ بن محمود الموصلی رحمہ اللہ:قال: (ولا بد من معرفة المبيع معرفة نافية للجهالة):قطعا للمنازعة، فإن كان حاضرا فيكتفي بالمباشرة؛لأنها موجبة للتعريف قاطعة للمنازعة. وإن كان غائبا، فإن كان مما يعرف بالأنموذج كالكيلي ،والوزني، والعددي المتقارب فرؤية الأنموذج كرؤية الجميع، إلا أن يختلف فيكون له خيار العيب، فإن كان ما لا يعرف بالأنموذج كالثياب، والحيوان فيذكر له جميع الأوصاف قطعا للمنازعة ويكون له خيار الرؤية.</h5>
<h5>                                          (الاختیار لتعلیل المختار:2/5)</h5>
<h5>قال العلامۃ الکاسانی رحمہ اللہ:وأما الذي يرجع إلى المعقود عليه، فأنواع :منها : أن يكون</h5>
<h5>موجودا، فلا ينعقد بيع المعدوم<span dir=""LTR"">.</span>(بدائع الصنائع:5/138)</h5>
<h5>قال العلامۃ المرغینانیرحمہ اللہ:(الإجارة: عقد على المنافع بعوض) لأن الإجارة في اللغة بيع المنافع، والقياس يأبى جوازه؛ لأن المعقود عليه المنفعة وهي معدومة، وإضافة التمليك إلى ما سيوجد لا يصح إلا أنا جوزناه لحاجة الناس إليه، وقد شهدت بصحتها الآثار وهو قوله عليه الصلاة والسلام: ""أعطوا الأجير أجره قبل أن يجف عرقه"" وقوله عليه الصلاة والسلام: ""من استأجر أجيرا فليعلمه أجره"" وتنعقد ساعة فساعة على حسب حدوث المنفعة، والدار أقيمت مقام المنفعة في حق إضافة العقد إليها ليرتبط الإيجاب بالقبول، ثم عمله يظهر في حق المنفعة ملكا واستحقاقا حال وجود المنفعة. (ولا تصح حتى تكون المنافع معلومة، والأجرة معلوم) لما روينا، ولأن الجهالة في المعقود عليه وبدله تفضي إلى المنازعة كجهالة الثمن والمثمن في البيع.                        </h5>
<ol>
<li>                                                                                                                                                                                                                                                                                                                                                                                                              </li>
</ol>
<h5>و فی الفتاوی الھندیۃ:دفع بقرة إلى رجل على أن يعلفها وما يكون من اللبن والسمن بينهما أنصافا فالإجارة فاسدة وعلى صاحب البقرة للرجل أجر قيامه وقيمة علفه إن علفها من علف هو ملكه لا ما سرحها في المرعى ويرد كل اللبن إن كان قائما، وإن أتلف فالمثل إلى صاحبها لأن اللبن مثلي، وإن اتخذ من اللبن مصلا فهو للمتخذ ويضمن مثل اللبن لانقطاع حق المالك بالصنعة والحيلة في جوازه أن يبيع نصف البقرة منه بثمن ويبرئه عنه ثم يأمر باتخاذ اللبن والمصل فيكون بينهما وكذا لو دفع الدجاج على أن يكون البيض بينهما أو بزر الفيلق على أن يكون الإبريسم بينهما لا يجوز والحادث كله لصاحب الدجاج والبزر.(الفتاوی الھندیۃ:4/446)</h5>
<h5>وقال العلامۃ عبد اللہ بن محمود الموصلی:الشركة نوعان: شركة ملك، وشركة عقد، فشركة الملك نوعان: جبرية، واختيارية<span dir=""LTR"">…</span> والاختيارية؛ أن يشتريا عينا، أو يتهبا، أو يوصى لهما فيقبلان، أو يستوليا على مال، أو يخلطا مالهما، وفي جميع ذلك كل واحد منهما أجنبي في نصيب الآخر، لا يتصرف فيه إلا بإذنه ؛لعدم إذنه له فيه، ويجوز بيع نصيبه من شريكه في جميع الوجوه<span dir=""LTR"">.</span></h5>
<h5><span dir=""RTL"">                                              (الاختیار لتعلیل المختار:3/12)</span></h5>
</h5><p>٫٫٫٫</p><h6 class=""has-text-align-center"">واللہ سبحانہ وتعالی اعلم</h6><figure class=""wp-block-table""><table><tbody><tr><td><h3>مجیب</h3></td><td>محمد عثمان یوسف </td><td><h3>مفتیان</h3></td><td>ابولبابہ شاہ منصور صاحب / شہبازعلی صاحب</td></tr></tbody></table></figure>",2824,jameya-tur-rasheed,جائز و ناجائزامور کا بیان,جانوروں کے مسائل
2020-03-03,https://almuftionline.com/2020/03/03/2778/,جمعہ کی دوسری اذان کا جواب دینا,<p> جمعہ کی دوسری اذان کا جواب دینا ضروری ہے ؟؟اور اس اذان کا جواب کیسے دیں ،زبان سے یا دل ہی دل میں </p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ</h4><p>جمعہ کی دوسری اذان کاجواب زبان سے دینا جائزنہیں،ہاں دل دہی دل میں دیاجاسکتاہے۔</p><h6 class=""has-text-align-right"">حوالہ جات</h6><h5>قال العلامۃ الحصکفی رحمہ اللہ تعالی:(ويجيب) وجوبا، وقال الحلواني ندبا، والواجب الإجابة بالقدم (من سمع الأذان) ولو جنبا لا حائضا ونفساء وسامع خطبة وفي صلاة جنازة وجماع، ومستراح وأكل وتعليم علم وتعلمه
قال العلامۃ ابن عابدین رحمہ اللہ تعالی:قوله: (وسامع خطبة) أي خطبة كانت ط، وهذا وما بعده معطوف على قوله حائضا.(الدر المختار مع رد المحتار:1/396)
قال العلامۃ ابن نجیم الحنفی رحمہ اللہ تعالی:وفي المجتبى في ثمانية مواضع إذا سمع الأذان لا يجيب في الصلاة واستماع خطبة الجمعة وثلاث خطب الموسم، والجنازة وفي تعلم العلم وتعليمه ،والجماع، والمستراح، وقضاء الحاجة والتغوط، قال أبو حنيفة لا يثني بلسانه، وكذا الحائض ،والنفساء لا يجوز أذانهما وكذا ثناؤهما. اهـ.
(البحرالرائق:1/450)
قال العلامة ابن عابدين رحمه اللہ تعالی:قال في النھر أقول:ينبغي أن لاتجب باللسان اتفاقا علي قول الإمام في الأذان بين يدي الخطيب.(البحرالرائق:1/450)
قال العلامة ابن نجیم الحنفی رحمہ اللہ تعالی:في فتاوي قاضي خان :إجابة المؤذن فضيلة ،وإن تركھا لايأثم.وأما قوله عليه السلام :""من لم يجب الأذان فلا صلوة له""،فمعناه :الإجابة بالقدم لا باللسان فقط.(البحر الرائق:1/451)
قال العلامۃ ابن الھمام رحمہ اللہ تعالی :والسامع للآذان    يجيب، فيقول مثل ما يقول المؤذن إلا في الحيعلتين فيحوقل، وعند الصلاة خير من النوم صدقت وبررت، أما الإجابة فظاهر الخلاصة، والفتاوى ،والتحفة وجوبها. وقول الحلواني: الإجابة بالقدم فلو أجاب بلسانه، ولم يمش لا يكون مجيبا، ولو كان في المسجد فليس عليه أن يجيب باللسان. حاصله: نفي وجوب الإجابة باللسان، وبه صرح جماعة، وأنه مستحب.
(فتح القدیر:1/248)
ھکذا فی احسن الفتاوی للشیخ رشید احمد رحمہ اللہ تعالی .(احسن الفتاوي:4/135)
</h5><h6 class=""has-text-align-center"">واللہ سبحانہ وتعالی اعلم</h6><figure class=""wp-block-table""><table><tbody><tr><td><h3>مجیب</h3></td><td>متخصص</td><td><h3>مفتیان</h3></td><td>ابولبابہ شاہ منصور صاحب / شہبازعلی صاحب</td></tr></tbody></table></figure>",2778,jameya-tur-rasheed,نماز کا بیان,جمعہ و عیدین کے مسائل
2020-03-03,https://almuftionline.com/2020/03/03/2682/,تیسرےشخص کاتلاوت کی غرض سےقرآءت کرنا,<p>قاری وسامع نفل میں غلطی کاازالہ نہ کرسکےاور کسی تیسرےشخص نےاپنی تلاوت کی غرض سےمتعلقہ آیت کو بلند آواز سےپڑھ لیااور غلطی دور ہوگئی توقاری اس تیسرےشخص کالقمہ قبول کرسکتاہے؟</p>,"<h4 class=""has-text-align-center"">اَلجَوَابْ بِاسْمِ مُلْہِمِ الصَّوَابْ</h4><p>صورت مذکورہ میں اگر تیسرےشخص نےمتعلقہ آیت تلاوت کی غرض سےپڑھا ہو اورلقمہ دینامقصود نہ ہو،پھر امام اس آیت کو سن کر اپنی یاد داشت کی بنیاد پر پڑھ لے تو اس سے نماز فاسد نہیں ہوگی۔البتہ اگر امام کو یاد نہ آیا اور محض تیسرے شخص سے سننے کی بنیاد پر پڑھا تو اس سے نماز فاسد ہوجائے گی۔</p><h6 class=""has-text-align-right"">حوالہ جات</h6><h5>الدر المختار وحاشية ابن عابدين (رد المحتار) (1/ 622)
(وفتحه على غير إمامه) إلا إذا أراد التلاوة وكذا الأخذ، إلا إذا تذكر فتلا قبل تمام الفتح 
درر الحكام شرح غرر الأحكام (1/ 103)
(وفتحه على غير إمامه) ؛ لأنه تعليم وتعلم فكان من كلام الناس قوله على غير إمامه يشمل فتح 
المقتدي على المقتدى وعلى غير المصلي وعلى المصلي وحده وفتح الإمام والمنفرد على أي شخص كان فكل ذلك مفسد إلا إذا قصد به التلاوة دون الفتح نظيره ما لو قيل له مالك فقال الخيل والبغال والحمير فإنه تفسد صلاته إن أراد به جوابا وإلا فلا، وإن فتح على إمامه لا تفسد استحسانا، وقيل إن قرأ قدر ما تجوز به الصلاة تفسد؛ لأنه لا ضرورة إليه، وقيل إن انتقل إلى آية أخرى ففتح عليه تفسد صلاة الفاتح، وكذا صلاة الإمام إن أخذ بقوله لعدم الحاجة إليه وينبغي للمقتدي أن لا يعجل بالفتح إذ ربما يتذكر الإمام فيكون التلقين بلا حاجة، وللإمام أن لا يلجئهم إليه بل يركع إذا قرأ قدر الفرض وإلا انتفل إلى آية أخرى.
</h5><h6 class=""has-text-align-center"">واللہ سبحانہ وتعالی اعلم</h6><figure class=""wp-block-table""><table><tbody><tr><td><h3>مجیب</h3></td><td>متخصص</td><td><h3>مفتیان</h3></td><td>محمد حسین خلیل خیل صاحب / سعید احمد حسن صاحب</td></tr></tbody></table></figure>",2682,jameya-tur-rasheed,نماز کا بیان,نماز کےمفسدات و مکروھات کا بیان
