link,title,question_html,answer_html,issued_at,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2,category_lvl_3,html_container
https://www.banuri.edu.pk/readquestion/company-se-petrol-ki-mad-main-rikshaw-ka-kiraya-talab-karna/27-08-2013,کمپنی سے پٹرول کی مد میں رکشے کا کرایا طلب کرنا,<p>السلام علیکم، میں جس کمپنی میں کام کرتا ہوں وہ مجھے ہر ماہ 100 لیٹر پٹرول بھی دیتی ہے جو میری تنخواہ میں شامل ہے۔میرے پاس گاڑی ہے جو ڈرائیور چلاتا ہے،اور جب ڈرائیور نہیں ہوتا تو میں عام سواری میں سفر کرتا ہوں جیسے ٹیکسی یا رکشہ وغیرہ۔ معلوم یہ کرنا ہے کہ اگست کے مہینہ میں میرے پاس ڈرائیور نہیں ہے اور میں رکشہ استعمال کر رہا ہوں،تو کیا میں پٹرول کی جگہ رکشہ کا کرایہ طلب کرسکتا ہوں؟</p>,"<p>مذکورہ مسئلہ میں آپ اپنی کمپنی کی پالیسی کے پابند ہیں،اگر آپ کی کمپنی آپ کو پٹرول کی قیمت کے بجائے دیگر سفری اخراجات طلب کرنے کی اجازت دیتی ہے تو آپ رکشہ کا کرایا طلب کر سکتے ہیں،اور اگر کمپنی نے پالیسی یہ بنائی ہے کہ وہ صرف استعمال شدہ پٹرول کے عوض ہی رقم دے گی اور کسی مد میں رقم نہیں دے گی تو اس صورت میں آپ کے لئے رکشا اور ٹیکسی کا کرایا طلب کرنا درست نہیں ہے۔</p><hr class=""big-hr""/>",27-08-2013,143410200022,banuri.edu.pk,معاملات,حقوق / استحقاق,مشترکہ حقوق اور اس کے احکام,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p>السلام علیکم، میں جس کمپنی میں کام کرتا ہوں وہ مجھے ہر ماہ 100 لیٹر پٹرول بھی دیتی ہے جو میری تنخواہ میں شامل ہے۔میرے پاس گاڑی ہے جو ڈرائیور چلاتا ہے،اور جب ڈرائیور نہیں ہوتا تو میں عام سواری میں سفر کرتا ہوں جیسے ٹیکسی یا رکشہ وغیرہ۔ معلوم یہ کرنا ہے کہ اگست کے مہینہ میں میرے پاس ڈرائیور نہیں ہے اور میں رکشہ استعمال کر رہا ہوں،تو کیا میں پٹرول کی جگہ رکشہ کا کرایہ طلب کرسکتا ہوں؟</p><h4 class=""question_heading"">جواب</h4><p>مذکورہ مسئلہ میں آپ اپنی کمپنی کی پالیسی کے پابند ہیں،اگر آپ کی کمپنی آپ کو پٹرول کی قیمت کے بجائے دیگر سفری اخراجات طلب کرنے کی اجازت دیتی ہے تو آپ رکشہ کا کرایا طلب کر سکتے ہیں،اور اگر کمپنی نے پالیسی یہ بنائی ہے کہ وہ صرف استعمال شدہ پٹرول کے عوض ہی رقم دے گی اور کسی مد میں رقم نہیں دے گی تو اس صورت میں آپ کے لئے رکشا اور ٹیکسی کا کرایا طلب کرنا درست نہیں ہے۔</p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143410200022</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/muamlat""><i class=""icon-docs-bold""></i> معاملات</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/huqooq-istihqaq""><i class=""icon-docs-bold""></i> حقوق / استحقاق</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/mushtaraka-huqooq-or-us-kay-ahkam""><i class=""icon-docs-bold""></i> مشترکہ حقوق اور اس کے احکام</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/jhooti-tohmat-par-talaq-dena/27-08-2013,جھوٹی تہمت پر طلاق دینا,,"<hr class=""big-hr""/>",27-08-2013,143410200020,banuri.edu.pk,طلاق,وقوع طلاق وعدم وقوع طلاق,طلاق - وقوع اور عدم وقوع,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p>اسلام و علیکم ،مفتی صاحب مینے اپنی بیوی کو ایک توحمت کی بنا پر ٢ بار طلاق کے لفظ کہے. اب میرے آپ سے ٢ سوال ہیں.١ پہلا یہ کے ایک جھوٹی توحمت پر کے میری بیوی کے کسی دوسرے مرد کے ساتھ ناجائز تعلقات ہیں مینے اسے ٢ بار طلاق کے لفظ کہے بعد میں پتا چلا کے یہ ایک جھوٹی توحمت تھی میری بیوی پی اور اس میں کوئی سچائی یا صداقت نہیں تو ایسے میں کیا ٢ طلاق واقع ہونگیی یا کوئی طلاق واقع نہیں ہوگی کیوں کے جس بات کا وجود ہی نہیں تو اس بنا پی کیسے طلاق واقع ہو سکتی ہے ؟٢ یہ کے جس وقت مینے اپنی بیوی کو طلاق کے لفظ کہے اس وقت میں انتہائی غصے میں تھا اور اپنے ہوش و حواس کھو بیٹھا تھا کیوں کے میں اپنی بیوی سے بہت پیار کرتا ہوں اور مجھے یہ بات برداشت نہیں ہوئی تھی تو اب میں جاننا چاہتا ہوں کے اتنے شدید غصے کی حالت میں کیا طلاق واقعی ہوتی ہے جس میں انسان اپنے ہوش و حواس کھو دے ؟براے مہربانی مجھے میرے دونو سوالوں کے جواب جلد سے جلد دیجئے عین نوازش ہوگی.</p><h4 class=""question_heading"">جواب</h4><p>آپ نے طلاق کے لئے جو الفاظ کہے ہیں وہ الفا ظ لکھ کر دوبارہ سوال بھیج دیں تاکہ ان الفا ظ کی روشنی میں جواب دیا جاسکے۔</p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143410200020</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/talaaq""><i class=""icon-docs-bold""></i> طلاق</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/wuqoo-e-talaq-o-adme-wuqoo-e-talaq""><i class=""icon-docs-bold""></i> وقوع طلاق وعدم وقوع طلاق</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/talaq-wuqo-or-adm-e-wuqo""><i class=""icon-docs-bold""></i> طلاق - وقوع اور عدم وقوع</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/-haram-e--codes-ki-fhrast/18-08-2013,حرام e-codes کی فہرست,<p>السلام عليكم ورحمة الله وبركاته سوال:- کون سے e codes استعمال کرنا ناجائز ھیں. اور حرامe codes کی کیا نشانیاں ھیں. ؟</p>,"<p>حرام e-codes کی فہرست اور تفصیلات کے لیئے اس فن کے مستند ادارہ S.A.N.H.A کی ویب سائٹ ملاحظہ فرمالیں۔ واللہ اعلم</p><hr class=""big-hr""/>",18-08-2013,143410200008,banuri.edu.pk,حظر و اباحت,ماکولات / مشروبات,کھانے پینے کی حلال و حرام ، مکروہ و مباح اشیاء,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p>السلام عليكم ورحمة الله وبركاته سوال:- کون سے e codes استعمال کرنا ناجائز ھیں. اور حرامe codes کی کیا نشانیاں ھیں. ؟</p><h4 class=""question_heading"">جواب</h4><p>حرام e-codes کی فہرست اور تفصیلات کے لیئے اس فن کے مستند ادارہ S.A.N.H.A کی ویب سائٹ ملاحظہ فرمالیں۔ واللہ اعلم</p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143410200008</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/mamnooaat-mubahat""><i class=""icon-docs-bold""></i> حظر و اباحت</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/makoolat-mashroobat""><i class=""icon-docs-bold""></i> ماکولات / مشروبات</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/khanay-penay-ki-halal-o-haram-makroh-o-mubah-ashya""><i class=""icon-docs-bold""></i> کھانے پینے کی حلال و حرام ، مکروہ و مباح اشیاء</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/jhoti-quran-uthany-ka-kaffarah/27-08-2013,جھوٹا قرآن اٹھانے کا کفّارہ,<p>السلام علیکم جھوٹاقرآن اٹھانے کا کیا کفّارہ ھے؟</p>,"<p>جھوٹا قرآن ٹھانے سے مراد اگرجھوٹی قسم کھانا یا قرآنِ کریم کا جھوٹاحلف اٹھانا ھے تو احادیث مقدّسہ میں اس کو کبیرہ گناہوں میں شمار کیا گیا ھے، اس کے مرتکب کے ذمّہ صدقِ دل سے توبہ واستغفار لازم ھے ورنہ یہ عمل فسق اور گناھوں میں ڈوب جانے کا باعث ھے۔ واللہ علم</p><hr class=""big-hr""/>",27-08-2013,143410200030,banuri.edu.pk,معاملات,حدود / قصاص,تعزیری سزائیں,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p>السلام علیکم جھوٹاقرآن اٹھانے کا کیا کفّارہ ھے؟</p><h4 class=""question_heading"">جواب</h4><p>جھوٹا قرآن ٹھانے سے مراد اگرجھوٹی قسم کھانا یا قرآنِ کریم کا جھوٹاحلف اٹھانا ھے تو احادیث مقدّسہ میں اس کو کبیرہ گناہوں میں شمار کیا گیا ھے، اس کے مرتکب کے ذمّہ صدقِ دل سے توبہ واستغفار لازم ھے ورنہ یہ عمل فسق اور گناھوں میں ڈوب جانے کا باعث ھے۔ واللہ علم</p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143410200030</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/muamlat""><i class=""icon-docs-bold""></i> معاملات</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/hudood-qisas""><i class=""icon-docs-bold""></i> حدود / قصاص</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/ta-zeeri-sazayen""><i class=""icon-docs-bold""></i> تعزیری سزائیں</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/deeni-ktb-ka-mutala/27-08-2013,دینی کتب کا مطالعہ,<p>السلام علیکم حضرت میں چاھتا ہوں کہ میرے گھر میں لوگ اپنا وقت ٹی وی میں ضائع کرنے بجائے اسلامی مضامین پڑھیں، تاکہ ان کے علم میں بھی اضافہ ہو اور وہ دین کے شوقین ہوجائیں، آپ کوئی ھفتہ وار رسالہ تجویز کردیجئیے،</p>,"<p>سائل کے ذکرکردہ نیک مقصد کے لیے ھفتہ وار رسائل کے بجائے دینی کتب کا مطالعہ زیادہ مفید رہیگا۔ اس کے لیئے مولانا اشرف علی تھانوی صاحب کی تصنیف حیات المسلمین،بھشتی زیور، مولانا منظور نعمانی صاحب کی معارف الحدیث، مولانا زکریّاصاحب کی فضائل اعمال، وغیرہ کتب کا مطالعہ خود بھی کرے اور اپنے گھر والوں کو بھی یہ کتب فراھم کرے۔ واللہ اعلم</p><hr class=""big-hr""/>",27-08-2013,143410200018,banuri.edu.pk,علوم و فنون,امر بالمعروف و نہی عن المنکر,مروجہ تبلیغ کا حکم,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p>السلام علیکم حضرت میں چاھتا ہوں کہ میرے گھر میں لوگ اپنا وقت ٹی وی میں ضائع کرنے بجائے اسلامی مضامین پڑھیں، تاکہ ان کے علم میں بھی اضافہ ہو اور وہ دین کے شوقین ہوجائیں، آپ کوئی ھفتہ وار رسالہ تجویز کردیجئیے،</p><h4 class=""question_heading"">جواب</h4><p>سائل کے ذکرکردہ نیک مقصد کے لیے ھفتہ وار رسائل کے بجائے دینی کتب کا مطالعہ زیادہ مفید رہیگا۔ اس کے لیئے مولانا اشرف علی تھانوی صاحب کی تصنیف حیات المسلمین،بھشتی زیور، مولانا منظور نعمانی صاحب کی معارف الحدیث، مولانا زکریّاصاحب کی فضائل اعمال، وغیرہ کتب کا مطالعہ خود بھی کرے اور اپنے گھر والوں کو بھی یہ کتب فراھم کرے۔ واللہ اعلم</p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143410200018</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/uloom-funoon""><i class=""icon-docs-bold""></i> علوم و فنون</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/tableegh-tadrees""><i class=""icon-docs-bold""></i> امر بالمعروف و نہی عن المنکر</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/murawwaja-tabligh-ka-hukum""><i class=""icon-docs-bold""></i> مروجہ تبلیغ کا حکم</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/darhee-ky-bal-mnh-main-dalna-neez-tajdeed-eeman-ka-tariqa/23-07-2013,داڑھی کے بال منہ میں ڈالنا نیز تجدیدِ ایمان کا طریقہ,<p>السلام علیکم 1 میراسوال یہ ھے کہ داڑھی کہ بال منہ میں ڈالناکیسا ھے کیونکہ اکثر لوگوں کو دیکھا گیا ھے کہ وہ داڑھی کے بال منہ میں ڈالتے ھیں۔ 2 ایمان کی تجدید کیسے کی جائے؟</p>,"<p>1 اچھی عادت نہیں ھے، نیز اس سے داڑھی کے بال ٹوٹنے کا اندیشہ بھی رھتا ہے اس لئے اس سے احتراز کیا جائے۔ 2 کلمہٗ شھادت کا اقرارکرلینے سے ایمان کی تجدید ھو جاتی ھے۔ واللہ اعلم</p><hr class=""big-hr""/>",23-07-2013,143409200034,banuri.edu.pk,ایمان و عقائد,کفر و شرک اور ان کے احکام,کفر و شرک اور ان کی اقسام,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p>السلام علیکم 1 میراسوال یہ ھے کہ داڑھی کہ بال منہ میں ڈالناکیسا ھے کیونکہ اکثر لوگوں کو دیکھا گیا ھے کہ وہ داڑھی کے بال منہ میں ڈالتے ھیں۔ 2 ایمان کی تجدید کیسے کی جائے؟</p><h4 class=""question_heading"">جواب</h4><p>1 اچھی عادت نہیں ھے، نیز اس سے داڑھی کے بال ٹوٹنے کا اندیشہ بھی رھتا ہے اس لئے اس سے احتراز کیا جائے۔ 2 کلمہٗ شھادت کا اقرارکرلینے سے ایمان کی تجدید ھو جاتی ھے۔ واللہ اعلم</p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143409200034</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/aqaed""><i class=""icon-docs-bold""></i> ایمان و عقائد</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/kufr-o-shirk-aur-un-k-ahkam""><i class=""icon-docs-bold""></i> کفر و شرک اور ان کے احکام</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/kufr-o-shirk-aur-un-ki-aqsaam""><i class=""icon-docs-bold""></i> کفر و شرک اور ان کی اقسام</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/zati-karobar-ky-hamil-imam-ka-imamt-ki-tankhah-laina/13-08-2013,ذاتی کروبار کے حامل امام کا امامت کی تنخواہ لینا,<p>میرا مسلہ یہ ہے کہ اگر ایک امام مسجد کا اپنا کاروبار ہو اور اسکی گزر بسر صحیح چل رہی ہو تو اسکے لئے مسجد سے تنخوا لینا جایز ہے کہ نہیں ...شکریہ جواد الحق نوشہرہ ...</p>,"<p>جائز ھے، اپنے کاروبار کا حامل ھونا امام مسجد کے لئے تنخواہ لینے سے مانع نہیں ھے۔ واللہ اعلم</p><hr class=""big-hr""/>",13-08-2013,143410200004,banuri.edu.pk,نماز,نماز کی جماعت,جماعت / امامت,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p>میرا مسلہ یہ ہے کہ اگر ایک امام مسجد کا اپنا کاروبار ہو اور اسکی گزر بسر صحیح چل رہی ہو تو اسکے لئے مسجد سے تنخوا لینا جایز ہے کہ نہیں ...شکریہ جواد الحق نوشہرہ ...</p><h4 class=""question_heading"">جواب</h4><p>جائز ھے، اپنے کاروبار کا حامل ھونا امام مسجد کے لئے تنخواہ لینے سے مانع نہیں ھے۔ واللہ اعلم</p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143410200004</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/salat""><i class=""icon-docs-bold""></i> نماز</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/namaz-ki-jamat""><i class=""icon-docs-bold""></i> نماز کی جماعت</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/jamat-imamat""><i class=""icon-docs-bold""></i> جماعت / امامت</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/ghussa-ki-halat-main-talaq-daina/31-07-2013,غصہ کی حالت میں طلاق دینا,,"<p>واضح رھے کے طلاق غصہ ہی کی حالت میں دی جاتی ھے، سائل کو تحقیق کے بغیر انتہائی اقدام اٹھانے سے گریز کرنالازم تھا۔البتہ صورت مسئولہ میں طلاق واقع ہونے یا نہ ہونے کا مدار ان الفاظ پر ھے جو سائل نے طلاق کے لیے استعمال کئےھیں، اس لئے وہ الفاظ بتلاکر دوبارہ سوال کیاجائے۔ واللہ اعلم</p><hr class=""big-hr""/>",31-07-2013,143409200049,banuri.edu.pk,طلاق,وقوع طلاق وعدم وقوع طلاق,طلاق - وقوع اور عدم وقوع,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p>اسلام و علیکم ،مفتی صاحب میں نے اپنی بیوی کو ایک تھمت کی بنا پر ٢ بار طلاق کے لفظ کہے. اب میرے آپ سے ٢ سوال ہیں.١ پہلا یہ کے ایک جھوٹی تہمت پر کے میری بیوی کے کسی دوسرے مرد کے ساتھ ناجائز تعلقات ہیں میں نے اسے ٢ بار طلاق کے لفظ کہے بعد میں پتا چلا کے یہ ایک جھوٹی تہمت تھی میری بیوی پر اور اس میں کوئی سچائی یا صداقت نہیں تو ایسے میں کیا ٢ طلاق واقع ہونگی؟٢ کہ جس وقت میں نے اپنی بیوی کو طلاق کے لفظ کہے اس وقت میں انتہائی غصے میں تھا اور اپنے ہوش و حواس کھو بیٹھا تھا کیوں کے میں اپنی بیوی سے بھت پیار کرتا ہوں اور مجھے یہ بات برداشت نہیں ہی تھی تو اب میں جاننا چاہتا ہوں کے اتنے شدید غصے کی حالت میں کیا طلاق واقع ہوتی ہے جس میں انسان اپنے ہوش و حواس کھو دے ؟براے مہربانی مجھے میرے دونو سوالوں کے جواب جلد سے جلد دیجئے عین نوازش ہوگی.</p><h4 class=""question_heading"">جواب</h4><p>واضح رھے کے طلاق غصہ ہی کی حالت میں دی جاتی ھے، سائل کو تحقیق کے بغیر انتہائی اقدام اٹھانے سے گریز کرنالازم تھا۔البتہ صورت مسئولہ میں طلاق واقع ہونے یا نہ ہونے کا مدار ان الفاظ پر ھے جو سائل نے طلاق کے لیے استعمال کئےھیں، اس لئے وہ الفاظ بتلاکر دوبارہ سوال کیاجائے۔ واللہ اعلم</p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143409200049</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/talaaq""><i class=""icon-docs-bold""></i> طلاق</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/wuqoo-e-talaq-o-adme-wuqoo-e-talaq""><i class=""icon-docs-bold""></i> وقوع طلاق وعدم وقوع طلاق</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/talaq-wuqo-or-adm-e-wuqo""><i class=""icon-docs-bold""></i> طلاق - وقوع اور عدم وقوع</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/balon-ko-rangny-ka-hkm/31-07-2013,بالوں کو رنگنے کاحکم,<p>بالوں پر مھندی کے علاوہ جو دوسرے کلر بازار میں ملتے ھیں اس کا کیا حکم ھے؟ کیا کسی کے لیئے گنجائیش ھے؟</p>,"<p>کالے رنگ کے علاوہ بقیہ رنگ کرنے کی گنجائیش ھے۔ واللہ اعلم</p><hr class=""big-hr""/>",31-07-2013,143409200045,banuri.edu.pk,حظر و اباحت,علاج / معالجہ,حرام اشیاء سے علاج و دوا,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p>بالوں پر مھندی کے علاوہ جو دوسرے کلر بازار میں ملتے ھیں اس کا کیا حکم ھے؟ کیا کسی کے لیئے گنجائیش ھے؟</p><h4 class=""question_heading"">جواب</h4><p>کالے رنگ کے علاوہ بقیہ رنگ کرنے کی گنجائیش ھے۔ واللہ اعلم</p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143409200045</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/mamnooaat-mubahat""><i class=""icon-docs-bold""></i> حظر و اباحت</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/ilaj-mualaja""><i class=""icon-docs-bold""></i> علاج / معالجہ</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/haram-ashya-say-ilaj-o-dawa""><i class=""icon-docs-bold""></i> حرام اشیاء سے علاج و دوا</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/4th-rakat-m-qada-m-baithy-bgair-5th-rakat-m-khary-hojany-ki-sorat-m-namaz-ka-hkm/03-08-2013,چوتھی رکعت کے بعدبغیر قعدہ میں بیٹھے پانچویں رکعت میں کھڑے ہوجانے کی صورت میں نماز کاحکم,<p>السلام علیکم چوتھی رکعت کے بعدبغیر قعدہ میں بیٹھے پانچویں رکعت میں کھڑے ہوجائیں اور آخر میں سجدہ سھو کرلیں تو کیا نماز ہو جائیگی یا دہرانی پڑھیگی؟</p>,"<p>صورت مسئولہ میں اگر پانچویں رکعت کے سجدہ سے پہلے پہلے لوٹ کر سجدہ سھو کرلیا ھو تو نماز درست ھوجائیگی، دہرانے کی ضرورت نہیں اور اگر پانچویں رکعت کا سجدہ بھی کرلیا تو اس کے فرض باطل ہو گئے، اعادہ کرنا ھوگا۔ واللہ اعلم</p><hr class=""big-hr""/>",03-08-2013,143409200056,banuri.edu.pk,نماز,نماز کی شرائط,نماز اور اس کی شرائط و ارکان ، سنن و آداب,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p>السلام علیکم چوتھی رکعت کے بعدبغیر قعدہ میں بیٹھے پانچویں رکعت میں کھڑے ہوجائیں اور آخر میں سجدہ سھو کرلیں تو کیا نماز ہو جائیگی یا دہرانی پڑھیگی؟</p><h4 class=""question_heading"">جواب</h4><p>صورت مسئولہ میں اگر پانچویں رکعت کے سجدہ سے پہلے پہلے لوٹ کر سجدہ سھو کرلیا ھو تو نماز درست ھوجائیگی، دہرانے کی ضرورت نہیں اور اگر پانچویں رکعت کا سجدہ بھی کرلیا تو اس کے فرض باطل ہو گئے، اعادہ کرنا ھوگا۔ واللہ اعلم</p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143409200056</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/salat""><i class=""icon-docs-bold""></i> نماز</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/namaz-ki-sharait""><i class=""icon-docs-bold""></i> نماز کی شرائط</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/namaz-or-us-ki-sharait-o-arkaan-sunan-o-aadab""><i class=""icon-docs-bold""></i> نماز اور اس کی شرائط و ارکان ، سنن و آداب</a></div></div></div>"
