link,title,question_html,answer_html,issued_at,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2,category_lvl_3,html_container
https://www.banuri.edu.pk/readquestion/زکو-ۃ-تقسیم-کرنے-والے-مستحق-شخص-کا-خود-زکاۃ-کی-رقم-استعمال-کرنا/15-05-2018,زکوٰۃ تقسیم کرنے والے مستحق شخص کا خود زکاۃ کی رقم استعمال کرنا,<p><p> کوئی  زکاۃ  کا مال تقسیم کرتا ہے تو اگر وہ خو د مستحق ہو، نصاب کا مالک نہ ہو، اس کے لیے  اس کا استعمال کرنا جائز ہے؟</p></p>,"<p><p style=""margin-left:9pt;margin-right:10.3pt;text-align:justify;"">اگر زکاۃ دینے والوں نے مذکورہ شخص کو یہ کہا ہو کہ  وہ زکاۃ کی رقم کسی مستحق زکاۃ شخص کو دے دے تو اس پر ضروری ہوگا کہ وہ یہ رقم  کسی مستحق زکاۃ شخص  کو ہی دے، خواہ وہ مستحق اپنا رشتہ دار ہی کیوں نہ ہو، لیکن غریب ہونے کی وجہ سے اپنی ذات میں اسے استعمال کرنا درست نہیں ہوگا، ہاں اگر  زکاۃ کی رقم دینے والے نے یہ کہا ہو کہ زکاۃ کی اس رقم کو جہاں چاہو صرف کردو تو اس صورت میں وہ شخص اگر زکاۃ کا مستحق ہے تو خود بھی اپنی ذات پر استعمال کرسکتا ہے۔</p><p style=""margin-left:9pt;margin-right:10.3pt;text-align:justify;""><strong>''فتاوی شامی'' میں ہے:</strong></p><p style=""margin-left:9pt;margin-right:10.3pt;text-align:justify;""><span class=""ar_writing"">'' وللوكيل أن يدفع لولده الفقير وزوجته لا لنفسه إلا إذا قال ربها: ضعها حيث شئت''۔ </span> (2/ 269، کتاب الزکاۃ، ط: سعید)۔ فقط واللہ اعلم</p></p><hr class=""big-hr""/>",15-05-2018,143908200983,banuri.edu.pk,زکات,زکوٰۃ / صدقات,مصارف زکوٰۃ,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p> کوئی  زکاۃ  کا مال تقسیم کرتا ہے تو اگر وہ خو د مستحق ہو، نصاب کا مالک نہ ہو، اس کے لیے  اس کا استعمال کرنا جائز ہے؟</p></p><h4 class=""question_heading"">جواب</h4><p><p style=""margin-left:9pt;margin-right:10.3pt;text-align:justify;"">اگر زکاۃ دینے والوں نے مذکورہ شخص کو یہ کہا ہو کہ  وہ زکاۃ کی رقم کسی مستحق زکاۃ شخص کو دے دے تو اس پر ضروری ہوگا کہ وہ یہ رقم  کسی مستحق زکاۃ شخص  کو ہی دے، خواہ وہ مستحق اپنا رشتہ دار ہی کیوں نہ ہو، لیکن غریب ہونے کی وجہ سے اپنی ذات میں اسے استعمال کرنا درست نہیں ہوگا، ہاں اگر  زکاۃ کی رقم دینے والے نے یہ کہا ہو کہ زکاۃ کی اس رقم کو جہاں چاہو صرف کردو تو اس صورت میں وہ شخص اگر زکاۃ کا مستحق ہے تو خود بھی اپنی ذات پر استعمال کرسکتا ہے۔</p><p style=""margin-left:9pt;margin-right:10.3pt;text-align:justify;""><strong>''فتاوی شامی'' میں ہے:</strong></p><p style=""margin-left:9pt;margin-right:10.3pt;text-align:justify;""><span class=""ar_writing"">'' وللوكيل أن يدفع لولده الفقير وزوجته لا لنفسه إلا إذا قال ربها: ضعها حيث شئت''۔ </span> (2/ 269، کتاب الزکاۃ، ط: سعید)۔ فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908200983</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/zakat""><i class=""icon-docs-bold""></i> زکات</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/zakat-sadaqat""><i class=""icon-docs-bold""></i> زکوٰۃ / صدقات</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/masarif-e-zakat""><i class=""icon-docs-bold""></i> مصارف زکوٰۃ</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/قرآن-پڑھانے-کی-اجرت-لینے-کا-حکم-2/08-05-2018,قرآن پڑھانے کی اجرت لینے کا حکم,<p><p> کیاقرآن پڑھانے پر اجرت لی جا سکتی ہے ؟</p></p>,"<p><p style=""margin-left:0;margin-right:0;"">تعلیمِ قرآن یعنی قرآن کریم کی تعلیم دینے ،حفظ ناظرہ پڑھانے پر اجرت لینا جائزہے۔</p><p>تراویح میں قرآنِ کریم سنانے کی اجرت لینا اور دینا جائز نہیں ہے۔ البتہ بلاتعیین کچھ دے دیاجائےاورنہ دینے پرکوئی شکایت بھی نہ ہو تویہ صورت اجرت سےخارج اورحدِ جوازمیں داخل ہوسکتی ہے۔ اور اگر  رمضان المبارک میں قرآنِ کریم سنانے والے کے ذمے عشاء کی نماز  کی امامت بھی ہوتواجرت لینا جائزہوگا ؛ اس لیے کہ امامت کی اجرت لینادرست ہے۔(کفایت المفتی،3/350) فقط واللہ اعلم</p></p><hr class=""big-hr""/>",08-05-2018,143908200614,banuri.edu.pk,نماز,تراویح,تراویح,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p> کیاقرآن پڑھانے پر اجرت لی جا سکتی ہے ؟</p></p><h4 class=""question_heading"">جواب</h4><p><p style=""margin-left:0;margin-right:0;"">تعلیمِ قرآن یعنی قرآن کریم کی تعلیم دینے ،حفظ ناظرہ پڑھانے پر اجرت لینا جائزہے۔</p><p>تراویح میں قرآنِ کریم سنانے کی اجرت لینا اور دینا جائز نہیں ہے۔ البتہ بلاتعیین کچھ دے دیاجائےاورنہ دینے پرکوئی شکایت بھی نہ ہو تویہ صورت اجرت سےخارج اورحدِ جوازمیں داخل ہوسکتی ہے۔ اور اگر  رمضان المبارک میں قرآنِ کریم سنانے والے کے ذمے عشاء کی نماز  کی امامت بھی ہوتواجرت لینا جائزہوگا ؛ اس لیے کہ امامت کی اجرت لینادرست ہے۔(کفایت المفتی،3/350) فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908200614</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/salat""><i class=""icon-docs-bold""></i> نماز</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/taraweeh""><i class=""icon-docs-bold""></i> تراویح</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/taraweeh""><i class=""icon-docs-bold""></i> تراویح</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/ڈیجیٹل-کرنسی-کے-ذریعہ-معاملات-کرنا/08-05-2018,ڈیجیٹل کرنسی کے ذریعہ معاملات کرنا,<p><p> ڈیجیٹل کرنسی کے ذریعہ معاملات کرنا کیسا ہے؟</p></p>,"<p><p>ڈیجیٹل کرنسی کا معاملہ تاحال مشتبہ ہے اورپاکستان میں اسے قانونی کرنسی کی حیثیت بھی حاصل نہیں ہے ؛ اس لیے اس کی خریدوفروخت  نیز  اس کے ذریعہ کاروبار کی کسی بھی شکل سے  گریز  کرنا چاہیے۔تفصیلی فتویٰ  ہمارے ماہنا مہ ""بینات "" میں شائع ہوچکا ہے ، آپ درج  ذیل لنک سے حاصل کرسکتے ہیں:</p><p>http://www.banuri.edu.pk/web/uploads/2017/04/9-rajab_1438.pdf</p><p>فقط واللہ اعلم</p><hr/></p><hr class=""big-hr""/>",08-05-2018,143908200609,banuri.edu.pk,معاملات,بیع / تجارت,بیع صحیح ، فاسد اور باطل,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p> ڈیجیٹل کرنسی کے ذریعہ معاملات کرنا کیسا ہے؟</p></p><h4 class=""question_heading"">جواب</h4><p><p>ڈیجیٹل کرنسی کا معاملہ تاحال مشتبہ ہے اورپاکستان میں اسے قانونی کرنسی کی حیثیت بھی حاصل نہیں ہے ؛ اس لیے اس کی خریدوفروخت  نیز  اس کے ذریعہ کاروبار کی کسی بھی شکل سے  گریز  کرنا چاہیے۔تفصیلی فتویٰ  ہمارے ماہنا مہ ""بینات "" میں شائع ہوچکا ہے ، آپ درج  ذیل لنک سے حاصل کرسکتے ہیں:</p><p>http://www.banuri.edu.pk/web/uploads/2017/04/9-rajab_1438.pdf</p><p>فقط واللہ اعلم</p><hr/></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908200609</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/muamlat""><i class=""icon-docs-bold""></i> معاملات</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/bay-tijarat""><i class=""icon-docs-bold""></i> بیع / تجارت</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/bay-sahih-fasid-or-batil""><i class=""icon-docs-bold""></i> بیع صحیح ، فاسد اور باطل</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/سامع-کے-لیے-اجرت-لینا-2/10-05-2018,سامع کے لیے اجرت لینا,<p><p>سامع کے لیے سماعت پر اجرت لینا کیسا ہے ؟ اور اگر کوئی لے تو اس کا کیا حکم ہے؟</p></p>,"<p><p>سامع کے لیے اجرت پرقرآن کریم سننا جائزنہیں ہےاورثواب بھی نہیں ہے۔ البتہ بلاتعیین کچھ دے دیاجائےاورنہ دینے پرکوئی شکایت بھی نہ ہوتویہ الگ    بات ہے  اور یہ  صورت حدِجوازمیں داخل ہوسکتی ہے۔( فتاوی دارالعلوم ۴/ ۲۹۹، کفایت المفتی،3/350) فقط واللہ اعلم</p></p><hr class=""big-hr""/>",10-05-2018,143908200759,banuri.edu.pk,نماز,تراویح,تراویح,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p>سامع کے لیے سماعت پر اجرت لینا کیسا ہے ؟ اور اگر کوئی لے تو اس کا کیا حکم ہے؟</p></p><h4 class=""question_heading"">جواب</h4><p><p>سامع کے لیے اجرت پرقرآن کریم سننا جائزنہیں ہےاورثواب بھی نہیں ہے۔ البتہ بلاتعیین کچھ دے دیاجائےاورنہ دینے پرکوئی شکایت بھی نہ ہوتویہ الگ    بات ہے  اور یہ  صورت حدِجوازمیں داخل ہوسکتی ہے۔( فتاوی دارالعلوم ۴/ ۲۹۹، کفایت المفتی،3/350) فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908200759</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/salat""><i class=""icon-docs-bold""></i> نماز</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/taraweeh""><i class=""icon-docs-bold""></i> تراویح</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/taraweeh""><i class=""icon-docs-bold""></i> تراویح</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/سات-تولہ-سے-کم-زیور-اور-چاندی-کی-انگوٹھی-میں-زکاۃ/18-05-2018,سات تولہ سے کم زیور اور چاندی کی انگوٹھی میں زکاۃ,<p><p>میری بیوی کے پاس سات تولہ سونے سے تھوڑا کم زیور ہے اور ایک چاندی کی انگوٹھی ہے،اور ایک چاندی کی انگوٹھی میرے پاس ہے،کیا اس پر زکاۃ واجب ہوگی؟اگر ہوگی تو کتنی واجب ہوگی؟</p></p>,"<p><p>آپ کی بیوی کے پاس موجود سات تولہ سے کم سونے کا زیور اور چاندی کی انگوٹھی کی مجموعی مالیت ساڑھے باون تولہ چاندی کی مالیت سے زائد ہے ؛ اس لیے سال مکمل ہونے پر ان زیورات پر زکاۃ واجب ہوگی،کسی سنار سے ان دونوں کی مجموعی مالیت کا پتا کرکے اس کا  ڈھائی فیصد بطور زکاۃ ادا کردیں۔</p><p>آپ کی ملکیت میں موجود چاندی کی  انگوٹھی کو  بیوی کے زیورات میں شامل نہیں کیا جائے گا۔اگر آپ کے پاس اس کے علاوہ نقد رقم، مالِ تجارت یا مزید زیور ہے اور سب کی مجموعی مالیت ساڑھے باون تولہ چاندی کی قیمت یا اس سے زیادہ ہے توسال مکمل ہونے پر اس مال کی زکاۃ آپ پر لازم ہوگی، اور اگر آپ کے پاس اتنا مال موجود نہیں ہے تو آپ پر زکاۃ نہیں ہوگی۔فقط واللہ اعلم</p></p><hr class=""big-hr""/>",18-05-2018,143908201103,banuri.edu.pk,زکات,زکوٰۃ / صدقات,سونے ، چاندی اور نقد کی زکوٰۃ,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p>میری بیوی کے پاس سات تولہ سونے سے تھوڑا کم زیور ہے اور ایک چاندی کی انگوٹھی ہے،اور ایک چاندی کی انگوٹھی میرے پاس ہے،کیا اس پر زکاۃ واجب ہوگی؟اگر ہوگی تو کتنی واجب ہوگی؟</p></p><h4 class=""question_heading"">جواب</h4><p><p>آپ کی بیوی کے پاس موجود سات تولہ سے کم سونے کا زیور اور چاندی کی انگوٹھی کی مجموعی مالیت ساڑھے باون تولہ چاندی کی مالیت سے زائد ہے ؛ اس لیے سال مکمل ہونے پر ان زیورات پر زکاۃ واجب ہوگی،کسی سنار سے ان دونوں کی مجموعی مالیت کا پتا کرکے اس کا  ڈھائی فیصد بطور زکاۃ ادا کردیں۔</p><p>آپ کی ملکیت میں موجود چاندی کی  انگوٹھی کو  بیوی کے زیورات میں شامل نہیں کیا جائے گا۔اگر آپ کے پاس اس کے علاوہ نقد رقم، مالِ تجارت یا مزید زیور ہے اور سب کی مجموعی مالیت ساڑھے باون تولہ چاندی کی قیمت یا اس سے زیادہ ہے توسال مکمل ہونے پر اس مال کی زکاۃ آپ پر لازم ہوگی، اور اگر آپ کے پاس اتنا مال موجود نہیں ہے تو آپ پر زکاۃ نہیں ہوگی۔فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908201103</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/zakat""><i class=""icon-docs-bold""></i> زکات</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/zakat-sadaqat""><i class=""icon-docs-bold""></i> زکوٰۃ / صدقات</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/sonay-chandi-or-naqad-ki-zakat""><i class=""icon-docs-bold""></i> سونے ، چاندی اور نقد کی زکوٰۃ</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/روزے-میں-ناک-اور-کان-میں-دوائی-ڈالنے-سے-روزے-کا-حکم-2/18-05-2018,روزے میں ناک اور کان میں دوائی ڈالنے سے روزے کا حکم,<p><p>کیا ناک اور کان میں دوا ڈالنے سے روزہ ٹوٹ جائےگا؟</p></p>,"<p><p style=""margin-left:0;margin-right:0;text-align:right;"">روزے میں ناک اور کان میں دوائی ڈالنے سے روزہ ٹوٹ جائے گا، قضا لازم ہو گی، کفارہ لازم نہیں ہو گا۔ فقط واللہ اعلم</p></p><hr class=""big-hr""/>",18-05-2018,143908201098,banuri.edu.pk,روزہ,روزہ,روزہ توڑنے والی اشیاء,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p>کیا ناک اور کان میں دوا ڈالنے سے روزہ ٹوٹ جائےگا؟</p></p><h4 class=""question_heading"">جواب</h4><p><p style=""margin-left:0;margin-right:0;text-align:right;"">روزے میں ناک اور کان میں دوائی ڈالنے سے روزہ ٹوٹ جائے گا، قضا لازم ہو گی، کفارہ لازم نہیں ہو گا۔ فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908201098</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/soum""><i class=""icon-docs-bold""></i> روزہ</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/roza""><i class=""icon-docs-bold""></i> روزہ</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/roza-tornay-wali-ashya""><i class=""icon-docs-bold""></i> روزہ توڑنے والی اشیاء</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/سفر-میں-تراویح-کا-حکم-2/17-05-2018,سفر میں تراویح کا حکم,<p><p>سفر میں تراویح کا کیا حکم ہے؟ بیان فرمادیں!</p></p>,"<p><p>سفر میں اگر موقع ہوتوتراویح پڑھ لینابہتر ہے ۔ اور اگر موقع نہ ہوتو تراویح کا چھوڑدینابھی جائز ہے۔(کفایت المفتی 3/404،دارالاشاعت)فقط واللہ اعلم</p></p><hr class=""big-hr""/>",17-05-2018,143908201054,banuri.edu.pk,نماز,تراویح,تراویح,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p>سفر میں تراویح کا کیا حکم ہے؟ بیان فرمادیں!</p></p><h4 class=""question_heading"">جواب</h4><p><p>سفر میں اگر موقع ہوتوتراویح پڑھ لینابہتر ہے ۔ اور اگر موقع نہ ہوتو تراویح کا چھوڑدینابھی جائز ہے۔(کفایت المفتی 3/404،دارالاشاعت)فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908201054</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/salat""><i class=""icon-docs-bold""></i> نماز</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/taraweeh""><i class=""icon-docs-bold""></i> تراویح</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/taraweeh""><i class=""icon-docs-bold""></i> تراویح</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/طواف-کے-بعد-دو-رکعت-پڑھنا-2/18-05-2018,طواف کے بعد دو رکعت پڑھنا,<p><p>خانہ کعبہ کے طواف کے بعد دو رکعت پڑھنا ضروری ہے؟</p></p>,"<p><p style=""margin-left:0;margin-right:0;text-align:right;""> ہر طواف کے سات چکروں کے بعد دو رکعت نماز پڑھنا واجب ہے ، اور حرم شریف میں پڑھنا سنت ہے اور مقام ابراہیم اور بیت اللہ کو سامنے لےکر پڑھنا افضل ہے۔ اگر وہاں جگہ نہ ملے تو پوری مسجد الحرام میں کہیں بھی پڑھ سکتے ہیں۔ فقط واللہ اعلم</p></p><hr class=""big-hr""/>",18-05-2018,143908201109,banuri.edu.pk,حج,حج / عمرہ,عمرہ ، فرائض ، واجبات اور سنن,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p>خانہ کعبہ کے طواف کے بعد دو رکعت پڑھنا ضروری ہے؟</p></p><h4 class=""question_heading"">جواب</h4><p><p style=""margin-left:0;margin-right:0;text-align:right;""> ہر طواف کے سات چکروں کے بعد دو رکعت نماز پڑھنا واجب ہے ، اور حرم شریف میں پڑھنا سنت ہے اور مقام ابراہیم اور بیت اللہ کو سامنے لےکر پڑھنا افضل ہے۔ اگر وہاں جگہ نہ ملے تو پوری مسجد الحرام میں کہیں بھی پڑھ سکتے ہیں۔ فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908201109</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/haj""><i class=""icon-docs-bold""></i> حج</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/hajj-umrah""><i class=""icon-docs-bold""></i> حج / عمرہ</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/umrah-faraidh-wajibat-or-sunan""><i class=""icon-docs-bold""></i> عمرہ ، فرائض ، واجبات اور سنن</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/وقت-سے-پہلے-نماز-ادا-کرنا-2/19-05-2018,وقت سے پہلے نماز ادا کرنا,<p><p>میں ممبئی میں مچھلی خرید و فروخت  کا کام کرتا ہوں ،اذانِ فجر کا وقت ٤بج کر ٣٥ منٹ پرہے ،جب کہ مارکیٹ کے لیے مجھے ہر روز ٤ بج کر ١٠ منٹ میں ٹرین سے نکلنا پڑتا ہے اور میں ٤ بجے‌ نماز پڑھ لیتا ہوں، کیا میری نماز ادا مانی جائے گی؟</p></p>,"<p><p>اگر فجر کا وقت آپ کے ہاں چار بج کر پینتیس منٹ پر داخل ہوتاہے تو وقت سے پہلے آپ کے لیے فجر کی نماز پڑھنا درست نہیں ۔وقت سےپہلے ادا کی جانے والی نماز ادا نہیں ہوتی۔البتہ وقت داخل ہونے کے بعد اذان سے قبل اگر بوجہ مجبوری بغیر جماعت کے نماز ادا کرلی جائے تو درست ہے۔اور اگر جماعت کے ساتھ نماز ملنے کی امید ہوتو باجماعت نماز اداکرنی چاہیے۔فقط واللہ اعلم</p></p><hr class=""big-hr""/>",19-05-2018,143908201117,banuri.edu.pk,نماز,نمازوں کے اوقات,نمازوں کے اوقات,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p>میں ممبئی میں مچھلی خرید و فروخت  کا کام کرتا ہوں ،اذانِ فجر کا وقت ٤بج کر ٣٥ منٹ پرہے ،جب کہ مارکیٹ کے لیے مجھے ہر روز ٤ بج کر ١٠ منٹ میں ٹرین سے نکلنا پڑتا ہے اور میں ٤ بجے‌ نماز پڑھ لیتا ہوں، کیا میری نماز ادا مانی جائے گی؟</p></p><h4 class=""question_heading"">جواب</h4><p><p>اگر فجر کا وقت آپ کے ہاں چار بج کر پینتیس منٹ پر داخل ہوتاہے تو وقت سے پہلے آپ کے لیے فجر کی نماز پڑھنا درست نہیں ۔وقت سےپہلے ادا کی جانے والی نماز ادا نہیں ہوتی۔البتہ وقت داخل ہونے کے بعد اذان سے قبل اگر بوجہ مجبوری بغیر جماعت کے نماز ادا کرلی جائے تو درست ہے۔اور اگر جماعت کے ساتھ نماز ملنے کی امید ہوتو باجماعت نماز اداکرنی چاہیے۔فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908201117</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/salat""><i class=""icon-docs-bold""></i> نماز</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/namazon-k-auqat""><i class=""icon-docs-bold""></i> نمازوں کے اوقات</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/namazon-k-auqat""><i class=""icon-docs-bold""></i> نمازوں کے اوقات</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/مسافر-کے-لیے-جمعہ-کی-نماز-پڑھانا-2/11-05-2018,مسافر کے لیے جمعہ کی نماز پڑھانا,<p><p>مسافر جمعہ کی نماز پڑھا سکتا ہے؟</p></p>,"<p><p>مسافر کے لیے جمعہ کی نماز پڑھانا درست ہے۔فقط واللہ اعلم</p></p><hr class=""big-hr""/>",11-05-2018,143908200827,banuri.edu.pk,نماز,جمعہ کی نماز,جمعہ و عیدین,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p>مسافر جمعہ کی نماز پڑھا سکتا ہے؟</p></p><h4 class=""question_heading"">جواب</h4><p><p>مسافر کے لیے جمعہ کی نماز پڑھانا درست ہے۔فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908200827</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/salat""><i class=""icon-docs-bold""></i> نماز</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/jumaa""><i class=""icon-docs-bold""></i> جمعہ کی نماز</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/juma-o-eidayn""><i class=""icon-docs-bold""></i> جمعہ و عیدین</a></div></div></div>"
