link,title,question_html,answer_html,issued_at,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2,category_lvl_3,html_container
https://www.banuri.edu.pk/readquestion/زکاۃ-میں-رقم-کی-جگہ-سامان-کے-پیکٹ-دینا/04-05-2018,زکاۃ میں رقم کی جگہ سامان کے پیکٹ دینا,<p><p>  زکات  میں رقم کے بجائے رمضان کا سامان پیکٹ بنا کر دیا جاسکتا ہے؟</p></p>,"<p><p>دیاجا سکتاہے ۔فقط واللہ اعلم</p><p> </p></p><hr class=""big-hr""/>",04-05-2018,143908200115,banuri.edu.pk,زکات,زکوٰۃ / صدقات,ادائے زکوٰۃ,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p>  زکات  میں رقم کے بجائے رمضان کا سامان پیکٹ بنا کر دیا جاسکتا ہے؟</p></p><h4 class=""question_heading"">جواب</h4><p><p>دیاجا سکتاہے ۔فقط واللہ اعلم</p><p> </p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908200115</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/zakat""><i class=""icon-docs-bold""></i> زکات</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/zakat-sadaqat""><i class=""icon-docs-bold""></i> زکوٰۃ / صدقات</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/adaye-zakat""><i class=""icon-docs-bold""></i> ادائے زکوٰۃ</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/بینک-کوٹرانسپورٹ-مہیا-کرنا-2/04-05-2018,بینک کوٹرانسپورٹ مہیا کرنا,<p><p>میں بنک کو ٹرانسپورٹ اور لیبر فراہم کرتا ہوں کیا یہ جائز ہے؟</p></p>,"<p><p>بینک سودی ادارہ ہے، اس کو ٹرانسپورٹ اور لیبر مہیا کرنا اس کی معاونت کرنا ہے؛ لہذا بنک کو یہ سروس فراہم کرناجائز نہیں ہے۔فقط واللہ اعلم</p></p><hr class=""big-hr""/>",04-05-2018,143908200117,banuri.edu.pk,معاملات,سود / بینکاری / انشورنس / شیئرز,متفرقات سود,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p>میں بنک کو ٹرانسپورٹ اور لیبر فراہم کرتا ہوں کیا یہ جائز ہے؟</p></p><h4 class=""question_heading"">جواب</h4><p><p>بینک سودی ادارہ ہے، اس کو ٹرانسپورٹ اور لیبر مہیا کرنا اس کی معاونت کرنا ہے؛ لہذا بنک کو یہ سروس فراہم کرناجائز نہیں ہے۔فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908200117</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/muamlat""><i class=""icon-docs-bold""></i> معاملات</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/sood-bankari-insurance-shares""><i class=""icon-docs-bold""></i> سود / بینکاری / انشورنس / شیئرز</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/mutafarriqat-e-sood""><i class=""icon-docs-bold""></i> متفرقات سود</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/کافر-کو-صدقہ-دینا-2/04-05-2018,کافر کو صدقہ دینا,<p><p>کافروں کے ملک میں کیا کافروں کو صدقہ کی رقم دے سکتے ہیں؟</p></p>,"<p><p>صدقاتِ واجبہ یعنی زکات، فدیہ، کفارات، نذر وغیرہ  صرف مسلمان مستحقینِ زکات کو دیے  جا سکتے ہیں،  البتہ نفلی صدقات ( مذکورہ صدقات کے علاوہ) کافر  کو بھی دے سکتے ہیں۔ فقط واللہ اعلم</p></p><hr class=""big-hr""/>",04-05-2018,143908200122,banuri.edu.pk,زکات,زکوٰۃ / صدقات,نفلی صدقات,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p>کافروں کے ملک میں کیا کافروں کو صدقہ کی رقم دے سکتے ہیں؟</p></p><h4 class=""question_heading"">جواب</h4><p><p>صدقاتِ واجبہ یعنی زکات، فدیہ، کفارات، نذر وغیرہ  صرف مسلمان مستحقینِ زکات کو دیے  جا سکتے ہیں،  البتہ نفلی صدقات ( مذکورہ صدقات کے علاوہ) کافر  کو بھی دے سکتے ہیں۔ فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908200122</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/zakat""><i class=""icon-docs-bold""></i> زکات</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/zakat-sadaqat""><i class=""icon-docs-bold""></i> زکوٰۃ / صدقات</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/nafli-sadaqat""><i class=""icon-docs-bold""></i> نفلی صدقات</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/17-سال-کی-لڑکی-سے-نکاح-کرنا-2/02-05-2018,17 سال کی لڑکی سے نکاح کرنا,<p><p> میری شادی  کی تاریخ طے ہوگئی ہے، لیکن لڑکی کی عمر 17 سال ہے کیا 17 سال کی لڑکی سے نکاح ہوسکتا ہے ؟ کوئی پابندی تو نہیں ہےشرعاًوقانوناً؟</p></p>,"<p><p>شرعاً 17 سال کی عمر کی لڑکی سے نکاح منعقد ہوجاتا ہے، شریعت میں اس سلسلے میں پابندی نہیں ہے،  البتہ ہمارے علم کے مطابق یہاں کے صوبائی قانون میں  18 سال سے کم عمر لڑکی سے  نکاح کرنے پر پابندی ہے۔ اگر آپ  کسی اور صوبے سے تعلق رکھتے ہیں تو بظاہر قانوناً بھی پابندی نہیں ہوگی ۔</p><p>واضح رہے کہ اس سلسلے میں قانون مطلقاً منع نہیں کرتا، بلکہ کسی قدر تفصیل اور گنجائش موجود ہے ؛ لہٰذا  قانونی حیثیت جاننے کے لیے  کسی سمجھ دار اور دین دار وکیل سے رابطہ کریں۔ فقط واللہ اعلم</p></p><hr class=""big-hr""/>",02-05-2018,143908200085,banuri.edu.pk,نکاح,نکاح فاسد و باطل,دوسرے کی بیوی سے نکاح,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p> میری شادی  کی تاریخ طے ہوگئی ہے، لیکن لڑکی کی عمر 17 سال ہے کیا 17 سال کی لڑکی سے نکاح ہوسکتا ہے ؟ کوئی پابندی تو نہیں ہےشرعاًوقانوناً؟</p></p><h4 class=""question_heading"">جواب</h4><p><p>شرعاً 17 سال کی عمر کی لڑکی سے نکاح منعقد ہوجاتا ہے، شریعت میں اس سلسلے میں پابندی نہیں ہے،  البتہ ہمارے علم کے مطابق یہاں کے صوبائی قانون میں  18 سال سے کم عمر لڑکی سے  نکاح کرنے پر پابندی ہے۔ اگر آپ  کسی اور صوبے سے تعلق رکھتے ہیں تو بظاہر قانوناً بھی پابندی نہیں ہوگی ۔</p><p>واضح رہے کہ اس سلسلے میں قانون مطلقاً منع نہیں کرتا، بلکہ کسی قدر تفصیل اور گنجائش موجود ہے ؛ لہٰذا  قانونی حیثیت جاننے کے لیے  کسی سمجھ دار اور دین دار وکیل سے رابطہ کریں۔ فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908200085</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/nikah""><i class=""icon-docs-bold""></i> نکاح</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/nikah-e-fasid-o-batil""><i class=""icon-docs-bold""></i> نکاح فاسد و باطل</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/nikah-sahih-o-fasid""><i class=""icon-docs-bold""></i> دوسرے کی بیوی سے نکاح</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/دوکان-کے-واش-روم-میں-وضو-کرنا-2/20-04-2018,دوکان کے واش روم میں وضو کرنا,<p><p>مسجد میں رش ہونے کی وجہ سے دکان کے اندر موجود واش روم میں وضو کیا جا سکتاہے ؟</p></p>,"<p><p>اگر دوکان کے واش روم میں وضو کرنے کی گنجائش ہے تو  کرلیا کریں، بلکہ وضو بناکر مسجد جانا ہی افضل ہے .فقط واللہ اعلم</p></p><hr class=""big-hr""/>",20-04-2018,143908200010,banuri.edu.pk,طہارت,وضو,وضو،فرائض،سنن،آداب اور وضو توڑنے والی اشیاء,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p>مسجد میں رش ہونے کی وجہ سے دکان کے اندر موجود واش روم میں وضو کیا جا سکتاہے ؟</p></p><h4 class=""question_heading"">جواب</h4><p><p>اگر دوکان کے واش روم میں وضو کرنے کی گنجائش ہے تو  کرلیا کریں، بلکہ وضو بناکر مسجد جانا ہی افضل ہے .فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908200010</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/taharat""><i class=""icon-docs-bold""></i> طہارت</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/wuzu""><i class=""icon-docs-bold""></i> وضو</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/wuzo-faraidh-sunan-aadab-or-wuzo-tornay-wali-ashya""><i class=""icon-docs-bold""></i> وضو،فرائض،سنن،آداب اور وضو توڑنے والی اشیاء</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/ورزش-کرتے-ہوئے-قرآن-کریم-کی-تلاوت-سننا-2/04-05-2018,ورزش کرتے ہوئے قرآن کریم کی تلاوت سننا,<p><p>ورزش کرتے وقت تلاوتِ قرآن سن سکتے ہیں؟</p></p>,"<p><p style=""margin-left:0;margin-right:0;text-align:justify;"">آداب کا لحاظ رکھتے ہوئے چہل قدمی کے دوران تلاوت کرنااورسننا دونوں جائزہیں۔آداب میں سے یہ ہے کہ: تلاوت سننے کے لیے متوجہ رہاجائے،جہاں تلاوت سنی جارہی ہو اس مقام پرنجاست اورگندگی وغیرہ نہ ہو اورآواز اتنی ہی رکھی جائے کہ آدمی خودسن سکے،تاکہ جولوگ اپنے مشاغل میں مصروف ہوں  ان کی طرف سے بے توجہی کااندیشہ نہ ہو۔فتاویٰ ہندیہ میں ہے:</p><p><span class=""ar_writing"">"" ولا باس بالقراء ة  راکباً وماشیاً اذا لم یکن ذلک الموضع معدا للنجاسة، فان کان، یکره، کذا فی القنیة""۔ (کتاب الکراهیة، الباب الرابع فی الصلاة والتسبیح وقراء ة القرآن ۔۔۔۔</span> الخ)فقط واللہ اعلم</p></p><hr class=""big-hr""/>",04-05-2018,143908200127,banuri.edu.pk,علوم و فنون,متعلقات قرآن کریم,تجوید اور ترتیب قرآنی,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p>ورزش کرتے وقت تلاوتِ قرآن سن سکتے ہیں؟</p></p><h4 class=""question_heading"">جواب</h4><p><p style=""margin-left:0;margin-right:0;text-align:justify;"">آداب کا لحاظ رکھتے ہوئے چہل قدمی کے دوران تلاوت کرنااورسننا دونوں جائزہیں۔آداب میں سے یہ ہے کہ: تلاوت سننے کے لیے متوجہ رہاجائے،جہاں تلاوت سنی جارہی ہو اس مقام پرنجاست اورگندگی وغیرہ نہ ہو اورآواز اتنی ہی رکھی جائے کہ آدمی خودسن سکے،تاکہ جولوگ اپنے مشاغل میں مصروف ہوں  ان کی طرف سے بے توجہی کااندیشہ نہ ہو۔فتاویٰ ہندیہ میں ہے:</p><p><span class=""ar_writing"">"" ولا باس بالقراء ة  راکباً وماشیاً اذا لم یکن ذلک الموضع معدا للنجاسة، فان کان، یکره، کذا فی القنیة""۔ (کتاب الکراهیة، الباب الرابع فی الصلاة والتسبیح وقراء ة القرآن ۔۔۔۔</span> الخ)فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908200127</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/uloom-funoon""><i class=""icon-docs-bold""></i> علوم و فنون</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/quran-kareem""><i class=""icon-docs-bold""></i> متعلقات قرآن کریم</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/tajweed-aur-tarteeb-e-quraani""><i class=""icon-docs-bold""></i> تجوید اور ترتیب قرآنی</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/درود-تاج-کے-شرکیہ-الفاظ-2/02-05-2018,کیا درود تاج کے الفاظ شرکیہ ہیں؟,"<p><p style=""text-align:justify;"">درودِ تاج میں کون سے شرکیہ الفاظ ہیں؟ بغضِ نبی صلی اللہ علیہ وسلم رکھ کر تم کون سا اسلام پھیلا رہے ہو؟</p></p>","<hr class=""big-hr""/>",02-05-2018,143908200078,banuri.edu.pk,علوم و فنون,دعائیں، اوراد اور وظائف,درود و سلام,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p style=""text-align:justify;"">درودِ تاج میں کون سے شرکیہ الفاظ ہیں؟ بغضِ نبی صلی اللہ علیہ وسلم رکھ کر تم کون سا اسلام پھیلا رہے ہو؟</p></p><h4 class=""question_heading"">جواب</h4><p><p>محدث العصر  حضرت علامہ محمد یوسف بنوری نوراللہ مرقدہ  اسی طرح کے ایک سوال کے جواب میں ارشاد فرماتے ہیں:</p><p>"" درودِ تاج ان درودوں میں سے نہیں ہے جو حضرت رسالت پناہ صلی اللہ علیہ وسلم یا صحابہ کرام رضی اللہ عنہم سے منقول ہیں، اور ظاہر ہے کہ جو کلمات درود کے ماثورہ ہوں ان میں برکت بھی زیادہ اور ثواب بھی زیادہ ہے، نیز اس درود کی جو سند منقول ہے وہ بھی غیر مستند ہے۔ بہرحال اگر کسی کا ذوق وشوق اس کے پڑھنے کا ہے تو پڑھ سکتاہے، لیکن وہ جو در اصل اللہ تعالیٰ کی صفات وافعال ہیں ان کا حضرت رسول اللہ صلی اللہ علیہ وسلم کے لیے استعمال مجازاً درست ہے، آپ صلی اللہ علیہ وسلم کو وسیلہ وواسطہ سمجھ کر تو گنجائش نکل سکتی ہے، اگر حقیقتاً ان کے معانی مراد نہ ہوں، بلکہ مجازاً مراد ہوں تو شرک نہ ہوگا، پھر بھی خلافِ اولیٰ وخلافِ احتیاط ضرور ہوگا""۔ انتہی</p><p><span class=""ar_writing"">'دافع البلاء والوباء والقحط والمرض</span>' یہ اللہ رب العزت کی صفات ہیں، جنہیں درودِ تاج میں رسول االلہ صلی اللہ علیہ وسلم کے لیے ثابت کیا گیا ہے ، گو اِن میں مجاز کی تاویل کی جاسکتی ہے، لیکن  بہتر ہے کہ نبی کریم صلی اللہ علیہ وسلم اور صحابہ کرام رضی اللہ عنہم سے ثابت شدہ صیغوں والے درود شریف پڑھے جائیں، ان میں اجر بھی زیادہ ہے، نبی کریم صلی اللہ علیہ وسلم کی حقیقی محبت  اور اتباعِ سنت بھی کامل ہے، درودِ پاک کے لیے حضور نبی کریم صلی اللہ علیہ وسلم اور صحابہ کرام رضوان اللہ علیہم اجمعین سے بہتر  کوئی اور شخص الفاظ اور صیغوں کا انتخاب نہیں کرسکتا۔  فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908200078</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/uloom-funoon""><i class=""icon-docs-bold""></i> علوم و فنون</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/adeya-azkar""><i class=""icon-docs-bold""></i> دعائیں، اوراد اور وظائف</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/durood-o-salam""><i class=""icon-docs-bold""></i> درود و سلام</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/کینسر-و-دیگر-امراض-سے-بچاؤ-کی-دعا/22-04-2018,کینسر و دیگر امراض سے بچاؤ کی دعا,<p><p>برائے  کرم کینسر کی بیماری کے لیے کو ئی  جامع وظیفہ ارشاد فرما دیں۔</p></p>,"<p><p>کثرت کے ساتھ درج ذیل دعا کا اہتمام کریں:</p><p><span class=""ar_writing"">اَللّهمَّ إِنِّي أَعُوْذُ بِكَ مِنَ البَرصِ وَ الْجُنُونِ وَ الْجُذَامِ وَ مِنْ سَيْئِ الأسْقَامِ۔ </span>فقط واللہ اعلم</p></p><hr class=""big-hr""/>",22-04-2018,143908200019,banuri.edu.pk,متفرق کتب,متفرق ابواب,متفرق فصول,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p>برائے  کرم کینسر کی بیماری کے لیے کو ئی  جامع وظیفہ ارشاد فرما دیں۔</p></p><h4 class=""question_heading"">جواب</h4><p><p>کثرت کے ساتھ درج ذیل دعا کا اہتمام کریں:</p><p><span class=""ar_writing"">اَللّهمَّ إِنِّي أَعُوْذُ بِكَ مِنَ البَرصِ وَ الْجُنُونِ وَ الْجُذَامِ وَ مِنْ سَيْئِ الأسْقَامِ۔ </span>فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908200019</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/mutafarriq-kutub""><i class=""icon-docs-bold""></i> متفرق کتب</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/mutafarriq-abwab""><i class=""icon-docs-bold""></i> متفرق ابواب</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/mutafarriq-fusool""><i class=""icon-docs-bold""></i> متفرق فصول</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/جو-شخص-نبی-کریم-صلی-اللہ-علیہ-و-سلم-کے-سماع-عند-القبر-کا-قائل-نہ-ہو-اس-کے-بیچھے-نماز-پڑھنے-کا-حکم-2/06-02-2018,جو شخص نبی کریم صلی اللہ علیہ و سلم کے سماع عند القبر کا قائل نہ ہو اس کے بیچھے نماز پڑھنے کا حکم,"<p><p style=""text-align:justify;"">میرے گھر کے پاس جو مسجد ہے، اس کے امام نبی کریم حضرت محمد صلی اللہ علیہ وسلم کے ""سماع عند القبر"" کے قائل نہیں ہیں، کیا ان کے پیچھے نماز پڑھنا جائز ہے؟</p></p>","<p><p style=""text-align:right;"">اگر مذکورہ شخص نبی کریم صلی اللہ علیہ وسلم کے ""سماع عند القبر"" کا اس لیے قائل نہیں کہ نبی کریم صلی اللہ علیہ و سلم اپنی قبر مبارک میں حیات نہیں ہیں تو اس طرح کاعقیدہ رکھنے والے شخص کےپیچھے نماز پڑھنا مکروہ تحریمی ہے۔فقط واللہ اعلم</p></p><hr class=""big-hr""/>",06-02-2018,143905200045,banuri.edu.pk,نماز,نماز کی جماعت,جماعت / امامت,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p style=""text-align:justify;"">میرے گھر کے پاس جو مسجد ہے، اس کے امام نبی کریم حضرت محمد صلی اللہ علیہ وسلم کے ""سماع عند القبر"" کے قائل نہیں ہیں، کیا ان کے پیچھے نماز پڑھنا جائز ہے؟</p></p><h4 class=""question_heading"">جواب</h4><p><p style=""text-align:right;"">اگر مذکورہ شخص نبی کریم صلی اللہ علیہ وسلم کے ""سماع عند القبر"" کا اس لیے قائل نہیں کہ نبی کریم صلی اللہ علیہ و سلم اپنی قبر مبارک میں حیات نہیں ہیں تو اس طرح کاعقیدہ رکھنے والے شخص کےپیچھے نماز پڑھنا مکروہ تحریمی ہے۔فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143905200045</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/salat""><i class=""icon-docs-bold""></i> نماز</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/namaz-ki-jamat""><i class=""icon-docs-bold""></i> نماز کی جماعت</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/jamat-imamat""><i class=""icon-docs-bold""></i> جماعت / امامت</a></div></div></div>"
https://www.banuri.edu.pk/readquestion/فیس-بک-کا-استعمال-کرنا-2/04-05-2018,فیس بک کا استعمال کرنا,<p><p>فیس بک استعمال کرنا جائز ہے یا نہیں؟</p></p>,"<p><p>فیس بک کی ویب سائٹ تصاویر سے بھرپور ہوتی ہے، نیز اس کا عمومی استعمال لہو ولعب کے لیے ہوتا ہے، جائز استعمال کرنے والا بھی غیر ارادی طور پر فیس بک کے ناجائز استعمال میں ملوث ہوجاتا ہے، اس لیے فیس بک کے استعمال سے پرہیز کرنا چاہیے۔فقط واللہ اعلم</p></p><hr class=""big-hr""/>",04-05-2018,143908200104,banuri.edu.pk,حظر و اباحت,تفریح / کھیل,ٹی وی / وی سی آر / سینما / انٹرنیٹ/تصویر سازی,"<div class=""col-md-12 sawal-jawab""><h3 class=""question_heading"">سوال</h3><p><p>فیس بک استعمال کرنا جائز ہے یا نہیں؟</p></p><h4 class=""question_heading"">جواب</h4><p><p>فیس بک کی ویب سائٹ تصاویر سے بھرپور ہوتی ہے، نیز اس کا عمومی استعمال لہو ولعب کے لیے ہوتا ہے، جائز استعمال کرنے والا بھی غیر ارادی طور پر فیس بک کے ناجائز استعمال میں ملوث ہوجاتا ہے، اس لیے فیس بک کے استعمال سے پرہیز کرنا چاہیے۔فقط واللہ اعلم</p></p><hr class=""big-hr""/><div class=""col-sm-6 col-md-6""><p class=""question_heading"" style=""color:#73161f"">فتویٰ نمبر : <a id=""fatwa_number"">143908200104</a></p></div><div class=""col-sm-6 col-md-6""><p style=""color:#73161f"">دارالافتاء :
                                جامعہ علوم اسلامیہ علامہ محمد یوسف بنوری ٹاؤن</p></div><hr class=""big-hr""/><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/kitab/mamnooaat-mubahat""><i class=""icon-docs-bold""></i> حظر و اباحت</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/bab/tafreeh-khel""><i class=""icon-docs-bold""></i> تفریح / کھیل</a></div></div><div class=""col-sm-4 col-md-4""><div class=""tag""><a href=""https://www.banuri.edu.pk/questions/fasal/tv-vcr-cinema-internet-taswer-sazi""><i class=""icon-docs-bold""></i> ٹی وی / وی سی آر / سینما / انٹرنیٹ/تصویر سازی</a></div></div></div>"
