link,title,question_html,answer_html,issued_at,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2,html_container
https://darulifta-deoband.com/home/ur/islamic-names/601998,"کیا ""سارنگ"" اسلامی نام ہے ؟","<h2><u> سوال: </u> <p>کیا ""سارنگ"" ایک اسلامی نام ہے ؟</p></h2>","<p>بسم الله الرحمن الرحيم</p><p> </p><p>Fatwa:377-353/sd=7/1442</p><p>&nbsp;سارنگ لفظ لغت کی کتابوں میں نہیں ملا، بظاہر یہ مہمل لفظ معلوم ہوتا ہے۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",20-Sep-2023,601998,darulifta-deoband.com,متفرقات,اسلامی نام,"<div id=""recent_fatwas"" class=""container tab-pane active""><br>
					<ul class=""answer_detail"">
												<li>
																					<div class=""cate_sec"">
								<p class=""category_name"">
									<span>
										متفرقات									</span> 
									&gt;&gt; 
									<span>
																		<a href=""https://darulifta-deoband.com/ur/category/n-a/MTM="">اسلامی نام</a>
									</span>
								</p>
								<p class=""quesid""><span class=""anser_id_urdu""> سوال نمبر: 601998</span><!--<span class=""country_urdu"">  : ملک</span> --></p>
							</div>
							<h2><u> عنوان:</u> <p>کیا ""سارنگ"" اسلامی نام ہے ؟</p></h2>
							<h2><u> سوال: </u> <p>کیا ""سارنگ"" ایک اسلامی نام ہے ؟</p></h2>
							<p class=""fatwa_answer""><span class=""ans_urdu_id""> جواب نمبر: 601998</span><span style=""color:#efefef;display:none;"" class=""answer_date_urdu"">20-Sep-2023 : تاریخ اشاعت </span></p>
							<p>بسم الله الرحمن الرحيم</p>
							<p> </p><p>Fatwa:377-353/sd=7/1442</p>
<p>&nbsp;سارنگ لفظ لغت کی کتابوں میں نہیں ملا، بظاہر یہ مہمل لفظ معلوم ہوتا ہے۔</p><p></p> 
							<br>
							<span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>
						</li>
											</ul>
				</div>"
https://darulifta-deoband.com/home/ur/islamic-names/601970,اریج یا عریج نام کے کیا معنی ہیں ؟یہ نام رکھنا کیسا ہے ؟,<h2><u> سوال: </u> <p>اریج یا عریج نام کے کیا معنی ہیں ؟یہ نام رکھنا کیسا ہے ؟</p></h2>,"<p>بسم الله الرحمن الرحيم</p><p> </p><p>Fatwa : 365-286/D=05/1442</p><p>&nbsp;”اریج“ کا لفظ لغت میں نہیں ملا؛ البتہ ”عریج“ یا ”العریج“ کا لفظ موجود ہے جس کے معنی ہے (۱) بلند و بالا۔ (۲) غیر مستحکم معاملہ نام رکھنے کے لئے بہت اچھا نہیں ہے۔</p><p>بہتر ہے کہ صحابہ کرام ، انبیاء کرام و صالحین کے ناموں میں سے کوئی نام رکھ لیں، مثلاً ابراہیم، صالح ، شعیب، مسعود، عمر، خالد ، حذیفہ، قاسم ، طیب وغیرہ۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",13-Jan-2021,601970,darulifta-deoband.com,متفرقات,اسلامی نام,"<div id=""recent_fatwas"" class=""container tab-pane active""><br>
					<ul class=""answer_detail"">
												<li>
																					<div class=""cate_sec"">
								<p class=""category_name"">
									<span>
										متفرقات									</span> 
									&gt;&gt; 
									<span>
																		<a href=""https://darulifta-deoband.com/ur/category/n-a/MTM="">اسلامی نام</a>
									</span>
								</p>
								<p class=""quesid""><span class=""anser_id_urdu""> سوال نمبر: 601970</span><!--<span class=""country_urdu"">  : ملک</span> --></p>
							</div>
							<h2><u> عنوان:</u> <p>اریج یا عریج نام کے کیا معنی ہیں ؟یہ نام رکھنا کیسا ہے ؟</p></h2>
							<h2><u> سوال: </u> <p>اریج یا عریج نام کے کیا معنی ہیں ؟یہ نام رکھنا کیسا ہے ؟</p></h2>
							<p class=""fatwa_answer""><span class=""ans_urdu_id""> جواب نمبر: 601970</span><span style=""color:#efefef;display:none;"" class=""answer_date_urdu"">13-Jan-2021 : تاریخ اشاعت </span></p>
							<p>بسم الله الرحمن الرحيم</p>
							<p> </p><p>Fatwa : 365-286/D=05/1442</p>
<p>&nbsp;”اریج“ کا لفظ لغت میں نہیں ملا؛ البتہ ”عریج“ یا ”العریج“ کا لفظ موجود ہے جس کے معنی ہے (۱) بلند و بالا۔ (۲) غیر مستحکم معاملہ نام رکھنے کے لئے بہت اچھا نہیں ہے۔</p>
<p>بہتر ہے کہ صحابہ کرام ، انبیاء کرام و صالحین کے ناموں میں سے کوئی نام رکھ لیں، مثلاً ابراہیم، صالح ، شعیب، مسعود، عمر، خالد ، حذیفہ، قاسم ، طیب وغیرہ۔</p><p></p> 
							<br>
							<span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>
						</li>
											</ul>
				</div>"
https://darulifta-deoband.com/home/ur/islamic-names/601968,”نویرہ“ نام رکھنا کیسا ہے؟,<h2><u> سوال: </u> <p>”نویرہ“ نام رکھنا کیسا ہے؟</p></h2>,"<p>بسم الله الرحمن الرحيم</p><p> </p><p>Fatwa : 383-275/SN=05/1442</p><p>&nbsp;نویرہ نام رکھ سکتے ہیں؛ البتہ اگر اس کے بہ جائے جضرات صحابیات یا امت کی برگزیدہ خواتین کے ناموں پر کوئی نام تجویز کریں تو زیادہ بہتر ہے۔ چند نام ذیل میں ذکر کئے جاتے ہیں: حَمنہ، جویریہ، صفیہ، فاطمہ، عائشہ، سودہ، شفاء، زِنّیرہ، عاتکہ، اسما ، رابعہ، امة اللہ۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",13-Jan-2021,601968,darulifta-deoband.com,متفرقات,اسلامی نام,"<div id=""recent_fatwas"" class=""container tab-pane active""><br>
					<ul class=""answer_detail"">
												<li>
																					<div class=""cate_sec"">
								<p class=""category_name"">
									<span>
										متفرقات									</span> 
									&gt;&gt; 
									<span>
																		<a href=""https://darulifta-deoband.com/ur/category/n-a/MTM="">اسلامی نام</a>
									</span>
								</p>
								<p class=""quesid""><span class=""anser_id_urdu""> سوال نمبر: 601968</span><!--<span class=""country_urdu"">  : ملک</span> --></p>
							</div>
							<h2><u> عنوان:</u> <p>”نویرہ“ نام رکھنا کیسا ہے؟</p></h2>
							<h2><u> سوال: </u> <p>”نویرہ“ نام رکھنا کیسا ہے؟</p></h2>
							<p class=""fatwa_answer""><span class=""ans_urdu_id""> جواب نمبر: 601968</span><span style=""color:#efefef;display:none;"" class=""answer_date_urdu"">13-Jan-2021 : تاریخ اشاعت </span></p>
							<p>بسم الله الرحمن الرحيم</p>
							<p> </p><p>Fatwa : 383-275/SN=05/1442</p>
<p>&nbsp;نویرہ نام رکھ سکتے ہیں؛ البتہ اگر اس کے بہ جائے جضرات صحابیات یا امت کی برگزیدہ خواتین کے ناموں پر کوئی نام تجویز کریں تو زیادہ بہتر ہے۔ چند نام ذیل میں ذکر کئے جاتے ہیں: حَمنہ، جویریہ، صفیہ، فاطمہ، عائشہ، سودہ، شفاء، زِنّیرہ، عاتکہ، اسما ، رابعہ، امة اللہ۔</p><p></p> 
							<br>
							<span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>
						</li>
											</ul>
				</div>"
https://darulifta-deoband.com/home/ur/islamic-names/601943,بچی كا لاریب نام رکھنا كیسا ہے؟,<h2><u> سوال: </u> <p>بچی کے لئے لاریب نام رکھنا کیسا ہے ؟</p></h2>,"<p>بسم الله الرحمن الرحيم</p><p> </p><p>Fatwa:366-246/sd=5/1442</p><p>&nbsp;نام کے لیے لاریب لفظ میں معنویت نہیں ہے کوئی دوسرا بامعنی نام رکھ لیا جائے۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",03-Jan-2021,601943,darulifta-deoband.com,متفرقات,اسلامی نام,"<div id=""recent_fatwas"" class=""container tab-pane active""><br>
					<ul class=""answer_detail"">
												<li>
																					<div class=""cate_sec"">
								<p class=""category_name"">
									<span>
										متفرقات									</span> 
									&gt;&gt; 
									<span>
																		<a href=""https://darulifta-deoband.com/ur/category/n-a/MTM="">اسلامی نام</a>
									</span>
								</p>
								<p class=""quesid""><span class=""anser_id_urdu""> سوال نمبر: 601943</span><!--<span class=""country_urdu"">  : ملک</span> --></p>
							</div>
							<h2><u> عنوان:</u> <p>بچی كا لاریب نام رکھنا كیسا ہے؟</p></h2>
							<h2><u> سوال: </u> <p>بچی کے لئے لاریب نام رکھنا کیسا ہے ؟</p></h2>
							<p class=""fatwa_answer""><span class=""ans_urdu_id""> جواب نمبر: 601943</span><span style=""color:#efefef;display:none;"" class=""answer_date_urdu"">03-Jan-2021 : تاریخ اشاعت </span></p>
							<p>بسم الله الرحمن الرحيم</p>
							<p> </p><p>Fatwa:366-246/sd=5/1442</p>
<p>&nbsp;نام کے لیے لاریب لفظ میں معنویت نہیں ہے کوئی دوسرا بامعنی نام رکھ لیا جائے۔</p><p></p> 
							<br>
							<span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>
						</li>
											</ul>
				</div>"
https://darulifta-deoband.com/home/ur/islamic-names/601928,"""ماہ لقاء"" كا معنی","<h2><u> سوال: </u> <p>کسی نے اپنی لڑکی کا نام ""ماہ لقاء""جس کا معنی لغت میں چاند جیسے چہرہ والا،ہے رکھا،لیکن کسی دوسرے شخص نے کہا کہ ماہ لقاء مرنے والی کو کہتے ہیں سمجھانے پہ بھی وہ شخص ماننے کو تیار نہیں ہے ۔لہذا اس معاملہ کا تصفیہ فرمادیں۔</p></h2>","<p>بسم الله الرحمن الرحيم</p><p> </p><p>Fatwa : 435-311/H=05/1442</p><p>&nbsp;ماہ لقاء کے معنی ”مرنے والی“ کہیں دیکھے نہیں اور نہ ملے ہیں۔ اگر وہ شخص نہیں مانتا تو اس سے تعرض نہ کریں یعنی اس کو منوانے کی فکر میں نہ پڑیں۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",06-Jan-2021,601928,darulifta-deoband.com,متفرقات,اسلامی نام,"<div id=""recent_fatwas"" class=""container tab-pane active""><br>
					<ul class=""answer_detail"">
												<li>
																					<div class=""cate_sec"">
								<p class=""category_name"">
									<span>
										متفرقات									</span> 
									&gt;&gt; 
									<span>
																		<a href=""https://darulifta-deoband.com/ur/category/n-a/MTM="">اسلامی نام</a>
									</span>
								</p>
								<p class=""quesid""><span class=""anser_id_urdu""> سوال نمبر: 601928</span><!--<span class=""country_urdu"">  : ملک</span> --></p>
							</div>
							<h2><u> عنوان:</u> <p>""ماہ لقاء"" كا معنی</p></h2>
							<h2><u> سوال: </u> <p>کسی نے اپنی لڑکی کا نام ""ماہ لقاء""جس کا معنی لغت میں چاند جیسے چہرہ والا،ہے رکھا،لیکن کسی دوسرے شخص نے کہا کہ ماہ لقاء مرنے والی کو کہتے ہیں سمجھانے پہ بھی وہ شخص ماننے کو تیار نہیں ہے ۔لہذا اس معاملہ کا تصفیہ فرمادیں۔</p></h2>
							<p class=""fatwa_answer""><span class=""ans_urdu_id""> جواب نمبر: 601928</span><span style=""color:#efefef;display:none;"" class=""answer_date_urdu"">06-Jan-2021 : تاریخ اشاعت </span></p>
							<p>بسم الله الرحمن الرحيم</p>
							<p> </p><p>Fatwa : 435-311/H=05/1442</p>
<p>&nbsp;ماہ لقاء کے معنی ”مرنے والی“ کہیں دیکھے نہیں اور نہ ملے ہیں۔ اگر وہ شخص نہیں مانتا تو اس سے تعرض نہ کریں یعنی اس کو منوانے کی فکر میں نہ پڑیں۔</p><p></p> 
							<br>
							<span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>
						</li>
											</ul>
				</div>"
https://darulifta-deoband.com/home/ur/islamic-names/601843,کیا لڑکی کانام حرم رکھنا جایز ہے؟,<h2><u> سوال: </u> <p>کیا لڑکی کا نام حرم رکھنا جایز ہے یا نہیں؟</p></h2>,"<p>بسم الله الرحمن الرحيم</p><p> </p><p>Fatwa : 345-259/D=05/1442</p><p>&nbsp;حرم کے معنی خانہ کعبہ کی چار دیورای ، شرفاء کا زنان خانہ، گھر والی منکوحہ بیوی، یہ نام رکھنا جائز تو ہے مگر بہتر ہے کہ ازواج مطہرات بنات طاہرات اور نیک خواتین کے ناموں میں سے کوئی نام رکھ لیں مثلاً مریم ، خدیجہ، حبیبہ ، زینب وغیرہ۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",12-Jan-2021,601843,darulifta-deoband.com,متفرقات,اسلامی نام,"<div id=""recent_fatwas"" class=""container tab-pane active""><br>
					<ul class=""answer_detail"">
												<li>
																					<div class=""cate_sec"">
								<p class=""category_name"">
									<span>
										متفرقات									</span> 
									&gt;&gt; 
									<span>
																		<a href=""https://darulifta-deoband.com/ur/category/n-a/MTM="">اسلامی نام</a>
									</span>
								</p>
								<p class=""quesid""><span class=""anser_id_urdu""> سوال نمبر: 601843</span><!--<span class=""country_urdu"">  : ملک</span> --></p>
							</div>
							<h2><u> عنوان:</u> <p>کیا لڑکی کانام حرم رکھنا جایز ہے؟</p></h2>
							<h2><u> سوال: </u> <p>کیا لڑکی کا نام حرم رکھنا جایز ہے یا نہیں؟</p></h2>
							<p class=""fatwa_answer""><span class=""ans_urdu_id""> جواب نمبر: 601843</span><span style=""color:#efefef;display:none;"" class=""answer_date_urdu"">12-Jan-2021 : تاریخ اشاعت </span></p>
							<p>بسم الله الرحمن الرحيم</p>
							<p> </p><p>Fatwa : 345-259/D=05/1442</p>
<p>&nbsp;حرم کے معنی خانہ کعبہ کی چار دیورای ، شرفاء کا زنان خانہ، گھر والی منکوحہ بیوی، یہ نام رکھنا جائز تو ہے مگر بہتر ہے کہ ازواج مطہرات بنات طاہرات اور نیک خواتین کے ناموں میں سے کوئی نام رکھ لیں مثلاً مریم ، خدیجہ، حبیبہ ، زینب وغیرہ۔</p><p></p> 
							<br>
							<span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>
						</li>
											</ul>
				</div>"
https://darulifta-deoband.com/home/ur/islamic-names/601817,کسی بچے کے لیے ”اقدس“ نام تجویز کرنا,<h2><u> سوال: </u> <p>بعد سلام انجناب کی خدمت میں ایک سوال دریافت کرنا ہے کہ 'اقدس'.نام رکھنا کیسا ہے؟جبکہ میں نے دارالعلوم بنوری ٹاؤن پاکستان کی ویب سائٹ کا مطالعہ کیا لیکن دارالعلوم دیوبند کی را? میرے نزدین قابل احترام اور ترجیح کا حقدار ہے۔ جواب دیکر شکریہ کا موقع عنایت فرمائیں عین نوازش ہوگی۔</p></h2>,"<p>بسم الله الرحمن الرحيم</p><p> </p><p>Fatwa : 369-264/SN=05/1442</p><p>&nbsp;کسی بچے کے لیے ”اقدس“ نام تجویز کرنا مناسب نہیں ہے، اس کے بہ جائے کوئی ایسا نام تجویز کرنا اچھا ہے جس میں ”عبدیت“ کا معنی ہو (مثلاً عبد اللہ ، عبد الرحمن، عبد الرحیم) یا پھر حضراتِ انبیاء یا صحابہٴ کرام کے ناموں میں سے کوئی نام تجویز کیا جائے۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",07-Jan-2021,601817,darulifta-deoband.com,متفرقات,اسلامی نام,"<div id=""recent_fatwas"" class=""container tab-pane active""><br>
					<ul class=""answer_detail"">
												<li>
																					<div class=""cate_sec"">
								<p class=""category_name"">
									<span>
										متفرقات									</span> 
									&gt;&gt; 
									<span>
																		<a href=""https://darulifta-deoband.com/ur/category/n-a/MTM="">اسلامی نام</a>
									</span>
								</p>
								<p class=""quesid""><span class=""anser_id_urdu""> سوال نمبر: 601817</span><!--<span class=""country_urdu"">  : ملک</span> --></p>
							</div>
							<h2><u> عنوان:</u> کسی بچے کے لیے ”اقدس“ نام تجویز کرنا&nbsp;</h2>
							<h2><u> سوال: </u> <p>بعد سلام انجناب کی خدمت میں ایک سوال دریافت کرنا ہے کہ 'اقدس'.نام رکھنا کیسا ہے؟جبکہ میں نے دارالعلوم بنوری ٹاؤن پاکستان کی ویب سائٹ کا مطالعہ کیا لیکن دارالعلوم دیوبند کی را? میرے نزدین قابل احترام اور ترجیح کا حقدار ہے۔ جواب دیکر شکریہ کا موقع عنایت فرمائیں عین نوازش ہوگی۔</p></h2>
							<p class=""fatwa_answer""><span class=""ans_urdu_id""> جواب نمبر: 601817</span><span style=""color:#efefef;display:none;"" class=""answer_date_urdu"">07-Jan-2021 : تاریخ اشاعت </span></p>
							<p>بسم الله الرحمن الرحيم</p>
							<p> </p><p>Fatwa : 369-264/SN=05/1442</p>
<p>&nbsp;کسی بچے کے لیے ”اقدس“ نام تجویز کرنا مناسب نہیں ہے، اس کے بہ جائے کوئی ایسا نام تجویز کرنا اچھا ہے جس میں ”عبدیت“ کا معنی ہو (مثلاً عبد اللہ ، عبد الرحمن، عبد الرحیم) یا پھر حضراتِ انبیاء یا صحابہٴ کرام کے ناموں میں سے کوئی نام تجویز کیا جائے۔</p><p></p> 
							<br>
							<span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>
						</li>
											</ul>
				</div>"
https://darulifta-deoband.com/home/ur/islamic-names/601791,ظفیرہ نام کا معنی کیا ہے اور یہ نام رکھنا کیسا ہے؟,<h2><u> سوال: </u> <p>ظفیرہ نام کا معنی کیا ہے اور یہ نام رکھنا کیسا ہے؟</p></h2>,"<p>بسم الله الرحمن الرحيم</p><p> </p><p>Fatwa : 327-277/M=05/1442</p><p>&nbsp;ظفیرہ کے معنی ہیں: کامیاب ، فتح یاب (القاموس الوحید)، بچی کا نام ظفیرہ رکھنا درست ہے۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",28-Dec-2020,601791,darulifta-deoband.com,متفرقات,اسلامی نام,"<div id=""recent_fatwas"" class=""container tab-pane active""><br>
					<ul class=""answer_detail"">
												<li>
																					<div class=""cate_sec"">
								<p class=""category_name"">
									<span>
										متفرقات									</span> 
									&gt;&gt; 
									<span>
																		<a href=""https://darulifta-deoband.com/ur/category/n-a/MTM="">اسلامی نام</a>
									</span>
								</p>
								<p class=""quesid""><span class=""anser_id_urdu""> سوال نمبر: 601791</span><!--<span class=""country_urdu"">  : ملک</span> --></p>
							</div>
							<h2><u> عنوان:</u> <p>ظفیرہ نام کا معنی کیا ہے اور یہ نام رکھنا کیسا ہے؟</p></h2>
							<h2><u> سوال: </u> <p>ظفیرہ نام کا معنی کیا ہے اور یہ نام رکھنا کیسا ہے؟</p></h2>
							<p class=""fatwa_answer""><span class=""ans_urdu_id""> جواب نمبر: 601791</span><span style=""color:#efefef;display:none;"" class=""answer_date_urdu"">28-Dec-2020 : تاریخ اشاعت </span></p>
							<p>بسم الله الرحمن الرحيم</p>
							<p> </p><p>Fatwa : 327-277/M=05/1442</p>
<p>&nbsp;ظفیرہ کے معنی ہیں: کامیاب ، فتح یاب (القاموس الوحید)، بچی کا نام ظفیرہ رکھنا درست ہے۔</p><p></p> 
							<br>
							<span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>
						</li>
											</ul>
				</div>"
https://darulifta-deoband.com/home/ur/islamic-names/601708,وصی اللہ نام کا معنی کیا ہے؟,<h2><u> سوال: </u> <p>وصی اللہ نام کا معنی کیا ہے؟</p></h2>,"<p>بسم الله الرحمن الرحيم</p><p> </p><p>Fatwa : 321-250/M=04/1442</p><p>&nbsp;وصی اللہ کا معنی ہے، اللہ کا جانشیں۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",22-Dec-2020,601708,darulifta-deoband.com,متفرقات,اسلامی نام,"<div id=""recent_fatwas"" class=""container tab-pane active""><br>
					<ul class=""answer_detail"">
												<li>
																					<div class=""cate_sec"">
								<p class=""category_name"">
									<span>
										متفرقات									</span> 
									&gt;&gt; 
									<span>
																		<a href=""https://darulifta-deoband.com/ur/category/n-a/MTM="">اسلامی نام</a>
									</span>
								</p>
								<p class=""quesid""><span class=""anser_id_urdu""> سوال نمبر: 601708</span><!--<span class=""country_urdu"">  : ملک</span> --></p>
							</div>
							<h2><u> عنوان:</u> <p>وصی اللہ نام کا معنی کیا ہے؟</p></h2>
							<h2><u> سوال: </u> <p>وصی اللہ نام کا معنی کیا ہے؟</p></h2>
							<p class=""fatwa_answer""><span class=""ans_urdu_id""> جواب نمبر: 601708</span><span style=""color:#efefef;display:none;"" class=""answer_date_urdu"">22-Dec-2020 : تاریخ اشاعت </span></p>
							<p>بسم الله الرحمن الرحيم</p>
							<p> </p><p>Fatwa : 321-250/M=04/1442</p>
<p>&nbsp;وصی اللہ کا معنی ہے، اللہ کا جانشیں۔</p><p></p> 
							<br>
							<span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>
						</li>
											</ul>
				</div>"
https://darulifta-deoband.com/home/ur/islamic-names/601683,كیا زہراء فاطمہ نام رکھا جا سکتا ہے ؟,<h2><u> سوال: </u> <p>میری بڑی بیٹی کا نام ہبہ فاطمہ ہے۔ اللّٰہ تعالیٰ نے مجھے ایک اور بیٹی دی ہے ، جس کا نام میں زہراء فاطمہ رکھنا چاہتا ہوں ، کیا یہ ٹھیک ہے ؟</p></h2>,"<p>بسم الله الرحمن الرحيم</p><p> </p><p>Fatwa:406-317/L=5/1442</p><p>&nbsp;جی ہاں! زہراء فاطمہ نام مناسب ہے ؛البتہ آپ نے اپنی بڑی بیٹی کا جونام ”ہبہ فاطمہ “ رکھا ہے یہ مناسب نہیں” ہبہ“ کی جگہ کوئی اور نام تجویز کرلیں۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",02-Jan-2021,601683,darulifta-deoband.com,متفرقات,اسلامی نام,"<div id=""recent_fatwas"" class=""container tab-pane active""><br>
					<ul class=""answer_detail"">
												<li>
																					<div class=""cate_sec"">
								<p class=""category_name"">
									<span>
										متفرقات									</span> 
									&gt;&gt; 
									<span>
																		<a href=""https://darulifta-deoband.com/ur/category/n-a/MTM="">اسلامی نام</a>
									</span>
								</p>
								<p class=""quesid""><span class=""anser_id_urdu""> سوال نمبر: 601683</span><!--<span class=""country_urdu"">  : ملک</span> --></p>
							</div>
							<h2><u> عنوان:</u> <p>كیا زہراء فاطمہ نام رکھا جا سکتا ہے ؟</p></h2>
							<h2><u> سوال: </u> <p>میری بڑی بیٹی کا نام ہبہ فاطمہ ہے۔ اللّٰہ تعالیٰ نے مجھے ایک اور بیٹی دی ہے ، جس کا نام میں زہراء فاطمہ رکھنا چاہتا ہوں ، کیا یہ ٹھیک ہے ؟</p></h2>
							<p class=""fatwa_answer""><span class=""ans_urdu_id""> جواب نمبر: 601683</span><span style=""color:#efefef;display:none;"" class=""answer_date_urdu"">02-Jan-2021 : تاریخ اشاعت </span></p>
							<p>بسم الله الرحمن الرحيم</p>
							<p> </p><p>Fatwa:406-317/L=5/1442</p>
<p>&nbsp;جی ہاں! زہراء فاطمہ نام مناسب ہے ؛البتہ آپ نے اپنی بڑی بیٹی کا جونام ”ہبہ فاطمہ “ رکھا ہے یہ مناسب نہیں” ہبہ“ کی جگہ کوئی اور نام تجویز کرلیں۔</p><p></p> 
							<br>
							<span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>
						</li>
											</ul>
				</div>"
