link,title,question_html,answer_html,issued_at,fatwa_number,dar_ul_ifta,category_lvl_1,category_lvl_2,html_container
https://darulifta-deoband.com/home/ur/inheritance-will/164470,كیا بھائی كے مكان ودوكان میں شرعاً حصہ ہوتا ہے؟,"<h2><u> سوال: </u> محمد غوث صاحب جو کہ میرے شوہر کے دادا تھے ۔ان کے تین لڑکے اور تین لڑکیاں تھیں ، ان کے نام اس طرح ہیں؛محمد وہاب الدین۔ غلام حامد۔ غلام احمد قریشی۔۔افسری بیگم۔ مہرانساء ۔اکبری بیگم۔جن میں میر سسر۔ محمد وہاب الدین ہے ،محمد وہاب الدین کے دو لڑکے اور تین لڑکیاں ہیں، جن کے نام اس طرح ہیں؛ اقبال احمد،لائقہ فاطمہ،رابیہ بیگم، عابدہ بیگم۔اور سب سے چھوٹے افتخار احمد۔محمد وہاب الدین کے انتقال سے پہلے اقبال صاحب یعنی میرے شوہر کا انتقال ہو گیا، اس لیے مجھے اور میرے بیٹے کو محمد غوث صاحب صاحب کی وراثت سے کچھ نہیں ملا،اور افتخار احمد کو اس کے اور ایک غلام احمد قریشی صاحب کا ملا جنہوں نے شادی نہیں کی تھی۔ میرے شوہر اقبال صاحب کا ہیرا ایمپوریم تھا جس میں ان کاذاتی مال لگا ہوا تھا اور کسی کا کوئی حصہ نہیں تھا،س دوکان پر رہتے ہوئے انھوں نے اپنی بہنوں کی پڑھائی اور شادیکروائی۔اور گھر کاخرچ چلایا کئی سال۔تک۔اسی دوکان میں انھوں نے اپنے سب سے چھوٹے بھائی کو بھی لیا صرف ساتھ میں محنت کے لئے ،اس کاروبار میں افتخار احمد کاکوئی مال نہیں لگا۔اس وقت افتخار احمد کی عمرکم تھی۔ ہیرہ۔ایمپوریم اور اپنے کاروبا سے اقبال صاحب نے ایک مکان خریدا جو کہ اسی وقت میرے نام پر کیا گیا اور اس مکان میں نئی دوکان دولھن ایمپوریم کا اغاز کیا،اس کے آٹھ دن بعد میرے شوہر کاانتقال ہوگیا،دولھن ایمپوریم اور ہیرہ۔ایمپوریم میں بہت مال۔وسامان بھرا ہوا تھا اور اس مال پر کچھ قرض بھی تھاجو کہ میں نے اپنا زیور بیچ کر اور انشورنس کے پیسوں سے ادا کیا۔ میرے شوہر کے انتقال کے بعد میں اپنے سسر کا گھر چھوڑ کر اپنے مکان پر آگائی اور دولھن ایمپوریم سنبھالنے کے لیے میرے بھائی آئے ، کچھ دن بعد میرے دادا سسر کا مکان فرخت ہوا اور اس کے حصے ہوئے جس میں مجھے کوئی حصہ نہیں ملا۔وہ مکان فروخت ہونے کی وجہ سے میرے دیور اور ساس کو رہنے کے لیے کوئی مکان نہ تھا ا س لیے وہ لوگ میرے مکان پر آ گئے رہنے کے لیے جنھیں میں نے نہیں بولایا۔ اب میرے بھائی اور دیور افتیخار نے دونوں دوکا نیں سنبھالی اور اس میں موجود مال سے خرید و فروخت سے جو منافع آیا۔اسی سے بچا ہوا قرض ادا کیا اور گھر کے کچھ حصہ کی مرمت و تعمیر کرائی چونکہ افتخار کی شادی ہوئی اور گھر تنگ ہونے لگا۔ سات سال میرے بھائیوں نے کاروبار میں مدد کی اور ان کے کاروبا سے الگ ہونے کے بعد میر دیور نے دس سال کاروبا سنبھالا۔اور میری بڑی بیٹی کی شادی کروائی۔ اتنے سال گھر میں رہنے کا نہ کرایہ دیا اور نہ ہی دوکان کے منافع میں سے کچھ دیا صرف اپنے گھر والوں کے ساتھ میرا بھی گھر خرچ چلایا ، میرا ایک بیٹا ہے جو کہ سات سال سے دوکان پر بیٹھتا ہے پر نہ ہی اس کو کوئی تنخواہ نہ ہے حصہ داری میں ،اب میرے گھر کے خرچ میں تنگی آگئی ہے ،میرے ہاتھ میں کچھ پیسہ نہیں دیتے ، بہت اذیتیں دینے لگا ہے ، میرا کوئی اور کمائی کا ذریعہ وغیرہ نہیں ہے ،میرے بچوں کی اسکولر شپ بھی پوری لے لیتے ہیں۔ اب افتخار کا بولنا ہے کہ مجھے دوکان و۔مکان میں حصہ چاہئے ، کیا شریعت کے مطابق بھائی کے مکان وہ دوکان میں بھائی کا حصہ ہو تا ہے ؟
 کیا میرے دادا سسر کے مکان میں میرا کوئی حصہ نہیں ہے ؟
</h2>","<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa : 1500-151T/L=1/1440</span></p><p dir=""RTL"">
	بیٹے کی موجودگی میں پوتے اور بہو کو شرعاً کوئی حصہ نہیں ملتا؛ اس لئے صورت مذکورہ میں جب آپ کے شوہر کا انتقال ان کے والد سے پہلے ہوگیا تو ان کے والد (آپ کے خسر) کے اسی طرح دادا سسر کے میراث میں سے آپ کو اور آپ کی اولاد کو کچھ نہیں ملے گا۔</p><p dir=""RTL"">
	اگر اس مکان و دکان کے آپ کے شوہر مالک تھے بایں طور کہ اس مکان و دکان میں صرف انہیں کی پونجی لگی ہوئی تھی تو اس اصل مکان و دکان اور اس دکان سے ان کے انتقال کے بعد حاصل شدہ منافع کے مالک آپ کے شوہر کے ورثاء ہوں گے، بھائی (افتخار احمد) کا اس میں شرعاً کوئی حصہ نہ ہوگا۔ البتہ اگر تمام ورثاء بالغ ہوں اور وہ بخوشی حق المحنت کے طور پر کچھ دیدیں تو اس کی گنجائش ہوگی۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",28-Aug-2020,164470,darulifta-deoband.com,معاملات,وراثت ووصیت,"<div id=""recent_fatwas"" class=""container tab-pane active""><br>
					<ul class=""answer_detail"">
												<li>
																					<div class=""cate_sec"">
								<p class=""category_name"">
									<span>
										معاملات									</span> 
									&gt;&gt; 
									<span>
																		<a href=""https://darulifta-deoband.com/ur/category/n-a/Mzk="">وراثت ووصیت</a>
									</span>
								</p>
								<p class=""quesid""><span class=""anser_id_urdu""> سوال نمبر: 164470</span><!--<span class=""country_urdu"">  : ملک</span> --></p>
							</div>
							<h2><u> عنوان:</u> كیا بھائی كے مكان ودوكان میں شرعاً حصہ ہوتا ہے؟</h2>
							<h2><u> سوال: </u> محمد غوث صاحب جو کہ میرے شوہر کے دادا تھے ۔ان کے تین لڑکے اور تین لڑکیاں تھیں ، ان کے نام اس طرح ہیں؛محمد وہاب الدین۔ غلام حامد۔ غلام احمد قریشی۔۔افسری بیگم۔ مہرانساء ۔اکبری بیگم۔جن میں میر سسر۔ محمد وہاب الدین ہے ،محمد وہاب الدین کے دو لڑکے اور تین لڑکیاں ہیں، جن کے نام اس طرح ہیں؛ اقبال احمد،لائقہ فاطمہ،رابیہ بیگم، عابدہ بیگم۔اور سب سے چھوٹے افتخار احمد۔محمد وہاب الدین کے انتقال سے پہلے اقبال صاحب یعنی میرے شوہر کا انتقال ہو گیا، اس لیے مجھے اور میرے بیٹے کو محمد غوث صاحب صاحب کی وراثت سے کچھ نہیں ملا،اور افتخار احمد کو اس کے اور ایک غلام احمد قریشی صاحب کا ملا جنہوں نے شادی نہیں کی تھی۔ میرے شوہر اقبال صاحب کا ہیرا ایمپوریم تھا جس میں ان کاذاتی مال لگا ہوا تھا اور کسی کا کوئی حصہ نہیں تھا،س دوکان پر رہتے ہوئے انھوں نے اپنی بہنوں کی پڑھائی اور شادیکروائی۔اور گھر کاخرچ چلایا کئی سال۔تک۔اسی دوکان میں انھوں نے اپنے سب سے چھوٹے بھائی کو بھی لیا صرف ساتھ میں محنت کے لئے ،اس کاروبار میں افتخار احمد کاکوئی مال نہیں لگا۔اس وقت افتخار احمد کی عمرکم تھی۔ ہیرہ۔ایمپوریم اور اپنے کاروبا سے اقبال صاحب نے ایک مکان خریدا جو کہ اسی وقت میرے نام پر کیا گیا اور اس مکان میں نئی دوکان دولھن ایمپوریم کا اغاز کیا،اس کے آٹھ دن بعد میرے شوہر کاانتقال ہوگیا،دولھن ایمپوریم اور ہیرہ۔ایمپوریم میں بہت مال۔وسامان بھرا ہوا تھا اور اس مال پر کچھ قرض بھی تھاجو کہ میں نے اپنا زیور بیچ کر اور انشورنس کے پیسوں سے ادا کیا۔ میرے شوہر کے انتقال کے بعد میں اپنے سسر کا گھر چھوڑ کر اپنے مکان پر آگائی اور دولھن ایمپوریم سنبھالنے کے لیے میرے بھائی آئے ، کچھ دن بعد میرے دادا سسر کا مکان فرخت ہوا اور اس کے حصے ہوئے جس میں مجھے کوئی حصہ نہیں ملا۔وہ مکان فروخت ہونے کی وجہ سے میرے دیور اور ساس کو رہنے کے لیے کوئی مکان نہ تھا ا س لیے وہ لوگ میرے مکان پر آ گئے رہنے کے لیے جنھیں میں نے نہیں بولایا۔ اب میرے بھائی اور دیور افتیخار نے دونوں دوکا نیں سنبھالی اور اس میں موجود مال سے خرید و فروخت سے جو منافع آیا۔اسی سے بچا ہوا قرض ادا کیا اور گھر کے کچھ حصہ کی مرمت و تعمیر کرائی چونکہ افتخار کی شادی ہوئی اور گھر تنگ ہونے لگا۔ سات سال میرے بھائیوں نے کاروبار میں مدد کی اور ان کے کاروبا سے الگ ہونے کے بعد میر دیور نے دس سال کاروبا سنبھالا۔اور میری بڑی بیٹی کی شادی کروائی۔ اتنے سال گھر میں رہنے کا نہ کرایہ دیا اور نہ ہی دوکان کے منافع میں سے کچھ دیا صرف اپنے گھر والوں کے ساتھ میرا بھی گھر خرچ چلایا ، میرا ایک بیٹا ہے جو کہ سات سال سے دوکان پر بیٹھتا ہے پر نہ ہی اس کو کوئی تنخواہ نہ ہے حصہ داری میں ،اب میرے گھر کے خرچ میں تنگی آگئی ہے ،میرے ہاتھ میں کچھ پیسہ نہیں دیتے ، بہت اذیتیں دینے لگا ہے ، میرا کوئی اور کمائی کا ذریعہ وغیرہ نہیں ہے ،میرے بچوں کی اسکولر شپ بھی پوری لے لیتے ہیں۔ اب افتخار کا بولنا ہے کہ مجھے دوکان و۔مکان میں حصہ چاہئے ، کیا شریعت کے مطابق بھائی کے مکان وہ دوکان میں بھائی کا حصہ ہو تا ہے ؟
 کیا میرے دادا سسر کے مکان میں میرا کوئی حصہ نہیں ہے ؟
</h2>
							<p class=""fatwa_answer""><span class=""ans_urdu_id""> جواب نمبر: 164470</span><span style=""color:#efefef;display:none;"" class=""answer_date_urdu"">28-Aug-2020 : تاریخ اشاعت </span></p>
							<p>بسم الله الرحمن الرحيم</p>
							<p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa : 1500-151T/L=1/1440</span></p>
<p dir=""RTL"">
	بیٹے کی موجودگی میں پوتے اور بہو کو شرعاً کوئی حصہ نہیں ملتا؛ اس لئے صورت مذکورہ میں جب آپ کے شوہر کا انتقال ان کے والد سے پہلے ہوگیا تو ان کے والد (آپ کے خسر) کے اسی طرح دادا سسر کے میراث میں سے آپ کو اور آپ کی اولاد کو کچھ نہیں ملے گا۔</p>
<p dir=""RTL"">
	اگر اس مکان و دکان کے آپ کے شوہر مالک تھے بایں طور کہ اس مکان و دکان میں صرف انہیں کی پونجی لگی ہوئی تھی تو اس اصل مکان و دکان اور اس دکان سے ان کے انتقال کے بعد حاصل شدہ منافع کے مالک آپ کے شوہر کے ورثاء ہوں گے، بھائی (افتخار احمد) کا اس میں شرعاً کوئی حصہ نہ ہوگا۔ البتہ اگر تمام ورثاء بالغ ہوں اور وہ بخوشی حق المحنت کے طور پر کچھ دیدیں تو اس کی گنجائش ہوگی۔</p>
<p></p> 
							<br>
							<span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>
						</li>
											</ul>
				</div>"
https://darulifta-deoband.com/home/ur/inheritance-will/164433,بہو، بیٹی، ایك پوتی اور دو پوتوں كے درمیان وراثت كی تقسیم,<h2><u> سوال: </u> میرے خسر کا مکان ہے ان کا گیارہ سال پہلے انتقال ہو چکا ہے۔ ان کی ایک بیٹی ہے اور ایک بیٹا۔ بیٹے کا بھی ۶/ سال پہلے انتقال ہوگیا یعنی میرے شوہر کا۔ اب بٹوارہ میں کتنا حصہ ہوگا ان کی بہن کا اور کتنا میرا؟ اور میرے دو بیٹے ہیں اور ایک بیٹی کا؟ </h2>,"<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa : 1360-1239/M=12/1439</span></p><p dir=""RTL"">
	صورت مسئولہ میں اگر آپ کی ساس حیات نہیں ہیں اور آپ کے دونوں بیٹے اور ایک بیٹی، مذکورہ شوہر مرحوم کے نطفہ سے ہیں تو ایسی صورت میں آپ کے خسر مرحوم کا متروکہ مکان ۶۰/ حصوں میں منقسم ہوگا جن میں سے ۲۰/ حصے مرحوم شوہر کی بہن کو اور ۱۴-۱۴/ حصے آپ کے دونوں لڑکوں میں سے ہر ایک کو اور ۷/ حصے آپ کی بیٹی کو اور ۵/حصے آپ کو ملیں گے۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",01-Sep-2020,164433,darulifta-deoband.com,معاملات,وراثت ووصیت,"<div id=""recent_fatwas"" class=""container tab-pane active""><br>
					<ul class=""answer_detail"">
												<li>
																					<div class=""cate_sec"">
								<p class=""category_name"">
									<span>
										معاملات									</span> 
									&gt;&gt; 
									<span>
																		<a href=""https://darulifta-deoband.com/ur/category/n-a/Mzk="">وراثت ووصیت</a>
									</span>
								</p>
								<p class=""quesid""><span class=""anser_id_urdu""> سوال نمبر: 164433</span><!--<span class=""country_urdu"">  : ملک</span> --></p>
							</div>
							<h2><u> عنوان:</u> بہو‏، بیٹی‏، ایك پوتی اور دو پوتوں كے درمیان وراثت كی تقسیم</h2>
							<h2><u> سوال: </u> میرے خسر کا مکان ہے ان کا گیارہ سال پہلے انتقال ہو چکا ہے۔ ان کی ایک بیٹی ہے اور ایک بیٹا۔ بیٹے کا بھی ۶/ سال پہلے انتقال ہوگیا یعنی میرے شوہر کا۔ اب بٹوارہ میں کتنا حصہ ہوگا ان کی بہن کا اور کتنا میرا؟ اور میرے دو بیٹے ہیں اور ایک بیٹی کا؟ </h2>
							<p class=""fatwa_answer""><span class=""ans_urdu_id""> جواب نمبر: 164433</span><span style=""color:#efefef;display:none;"" class=""answer_date_urdu"">01-Sep-2020 : تاریخ اشاعت </span></p>
							<p>بسم الله الرحمن الرحيم</p>
							<p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa : 1360-1239/M=12/1439</span></p>
<p dir=""RTL"">
	صورت مسئولہ میں اگر آپ کی ساس حیات نہیں ہیں اور آپ کے دونوں بیٹے اور ایک بیٹی، مذکورہ شوہر مرحوم کے نطفہ سے ہیں تو ایسی صورت میں آپ کے خسر مرحوم کا متروکہ مکان ۶۰/ حصوں میں منقسم ہوگا جن میں سے ۲۰/ حصے مرحوم شوہر کی بہن کو اور ۱۴-۱۴/ حصے آپ کے دونوں لڑکوں میں سے ہر ایک کو اور ۷/ حصے آپ کی بیٹی کو اور ۵/حصے آپ کو ملیں گے۔</p>
<p></p> 
							<br>
							<span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>
						</li>
											</ul>
				</div>"
https://darulifta-deoband.com/home/ur/inheritance-will/164315,ایك بیوی دو بیٹے اور پانچ بیٹیوں كے درمیان وراثت كی تقسیم,"<h2><u> سوال: </u> جناب ہم ۲ بھائی، ۵ بہنیں اور والدہ ہیں- جن میں ۲ بھائی اور ۳ بہنیں شادی شدہ ہیں- ہمارے والد صاحب زمیندار تھے - انہوں نے اپنی زندگی میں جایداد تقسیم نہیں کی ، نہ ہی کوئی وصیت کی- ان کی حیات میں ان کی ایک شادی شدہ بیٹی اور داماد نے جایداد میں حصہ حاصل کرنے کے لئے والد صاحب کو بہت ستایا، برابھلا کہا۔ پریشان ہو کر والد صاحب نے گھر میں یہ تک کہا کہ میں اس اولاد کو اپنی جایداد سے بے دخل کر دونگا - انہوں نے لیکن ایسا کیا نہیں- مئ ۶۱۰۲ میں اچانک ہارٹ اٹیک سے والد صاحب فوت ہو گئے - اس وقت ہندستانی قانون کے حساب سے وراثت تقسیم ہو گئی اور والدہ، ۲بھائی اور ۲غیر شادی شدہ بہنوں میں برابر بٹ گئ - پھر کسی وجہ سے (اس بڑے بہنوئی کی حرکتوں کو دیکھتے ہوئے ) اور بڑوں کی رائے سے ہم دونوں بھایئوں نے دونو بہنوں والا حصہ بھی اپنے نام کرالیا- اس بات کو دو سال ہو گئے ہیں اور ان دو سالوں میں اس بڑی شادی شدہ بہن نے ہمیں بھی پریشان کیا اور ہماری بے بنیاد شکایتیں سرکاری دفتروں میں درج کرائی - عزیزی کرام آپسے گزارش ہے برائے مہربانی شریعت کی روشنی میں میرے ان سوالوں پر رہنمائی فرمائے : ۱. اس صورتِ حال میں اب ہمیں کیا اور کس طرح تقسیم کرنا چاہیے ؟ ۲. اب دونوں چھوٹی بہنیں اپنا وہ حصہ واپس مانگ رہی ہیں جو ہم نے اپنے نام کروایا تھا جبکہ ہم دونوں بھائیوں نے شرعی قانون کے حساب سے ساری بہنوں کو انکا حق دینے کا فیصلہ کیا ہے - کیا انکی یہ مانگ صحیح ہے ؟ ۳. نافرمان اولاد کا وراثت میں کتنا حصہ ہے ۴. کیا ہم اس تقسیم کو گھر کی ساری ذمہ داریاں اور دونوں بہنوں کی شادی کے باد تک موخّر کر سکتے ہیں. افضل کیا ہے ؟
 جزاکم اللہ خیرا کثیرا</h2>","<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa:1480-226T/sn=1/1440</span></p><p dir=""RTL"">
	ایک بیوی، دو بیٹے اور پانچ بیٹیوں کے درمیان وراثت کی تقسیم</p><p dir=""RTL"">
	(الف) آب کے دادا اور دادی کا انتقال اگر آپ کے والد مرحوم سے پہلے ہی ہوگیا تھا تو صورتِ مسئولہ میں آپ کے والد مرحوم نے جو کچھ بھی ترکہ: زمین، مکان، پیسہ، زیورات اور اثاثہ وغیرہ چھوڑا ہے سب کے، بعد ادائے حقوق متقدمہ علی الارث کل ۷۲/ حصے ہوں گے جن میں سے مرحوم کی بیوی (آپ کی والدہ) کو ۹/ حصے، دونوں بیٹوں میں سے ہرایک کو ۱۴-۱۴/ حصے اور پانچوں بیٹیوں میں سے ہرایک کو ۷-۷/ حصے ملیں گے، آپ لوگ اسی اعتبار سے ترکہٴ والد کی تقسیم کرلیں، جو بیٹی نافرمان تھی اس کو بھی دیگر بیٹیوں کی طرح حصہ ملے گا، سرکاری قانون کے اعتبار سے جو تقسیم ہوئی ہے وہ شرعی تقسیم نہیں ہے، اس کا شرعاً کچھ اعتبار نہیں؛ لہٰذا اوپر بیان کردہ تقسیم کے مطابق مرحوم کے ہرایک بیٹے بیٹیوں کو اس کا حصہ دیدیا جائے اور تقسیم میں جلدی کی جائے، بہنوں کی شادی کے بعد تک موخر کرنے سے نزاع پیدا ہوسکتا ہے۔</p><p dir=""RTL"">
	زوجہ = ۹</p><p dir=""RTL"">
	ابن = ۱۴</p><p dir=""RTL"">
	ابن = ۱۴</p><p dir=""RTL"">
	بنت = ۷</p><p dir=""RTL"">
	بنت = ۷</p><p dir=""RTL"">
	بنت = ۷</p><p dir=""RTL"">
	بنت = ۷</p><p dir=""RTL"">
	بنت = ۷</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",01-Sep-2020,164315,darulifta-deoband.com,معاملات,وراثت ووصیت,"<div id=""recent_fatwas"" class=""container tab-pane active""><br>
					<ul class=""answer_detail"">
												<li>
																					<div class=""cate_sec"">
								<p class=""category_name"">
									<span>
										معاملات									</span> 
									&gt;&gt; 
									<span>
																		<a href=""https://darulifta-deoband.com/ur/category/n-a/Mzk="">وراثت ووصیت</a>
									</span>
								</p>
								<p class=""quesid""><span class=""anser_id_urdu""> سوال نمبر: 164315</span><!--<span class=""country_urdu"">  : ملک</span> --></p>
							</div>
							<h2><u> عنوان:</u> ایك بیوی دو بیٹے اور پانچ بیٹیوں كے درمیان وراثت كی تقسیم</h2>
							<h2><u> سوال: </u> جناب ہم ۲ بھائی، ۵ بہنیں اور والدہ ہیں- جن میں ۲ بھائی اور ۳ بہنیں شادی شدہ ہیں- ہمارے والد صاحب زمیندار تھے - انہوں نے اپنی زندگی میں جایداد تقسیم نہیں کی ، نہ ہی کوئی وصیت کی- ان کی حیات میں ان کی ایک شادی شدہ بیٹی اور داماد نے جایداد میں حصہ حاصل کرنے کے لئے والد صاحب کو بہت ستایا، برابھلا کہا۔ پریشان ہو کر والد صاحب نے گھر میں یہ تک کہا کہ میں اس اولاد کو اپنی جایداد سے بے دخل کر دونگا - انہوں نے لیکن ایسا کیا نہیں- مئ ۶۱۰۲ میں اچانک ہارٹ اٹیک سے والد صاحب فوت ہو گئے - اس وقت ہندستانی قانون کے حساب سے وراثت تقسیم ہو گئی اور والدہ، ۲بھائی اور ۲غیر شادی شدہ بہنوں میں برابر بٹ گئ - پھر کسی وجہ سے (اس بڑے بہنوئی کی حرکتوں کو دیکھتے ہوئے ) اور بڑوں کی رائے سے ہم دونوں بھایئوں نے دونو بہنوں والا حصہ بھی اپنے نام کرالیا- اس بات کو دو سال ہو گئے ہیں اور ان دو سالوں میں اس بڑی شادی شدہ بہن نے ہمیں بھی پریشان کیا اور ہماری بے بنیاد شکایتیں سرکاری دفتروں میں درج کرائی - عزیزی کرام آپسے گزارش ہے برائے مہربانی شریعت کی روشنی میں میرے ان سوالوں پر رہنمائی فرمائے : ۱. اس صورتِ حال میں اب ہمیں کیا اور کس طرح تقسیم کرنا چاہیے ؟ ۲. اب دونوں چھوٹی بہنیں اپنا وہ حصہ واپس مانگ رہی ہیں جو ہم نے اپنے نام کروایا تھا جبکہ ہم دونوں بھائیوں نے شرعی قانون کے حساب سے ساری بہنوں کو انکا حق دینے کا فیصلہ کیا ہے - کیا انکی یہ مانگ صحیح ہے ؟ ۳. نافرمان اولاد کا وراثت میں کتنا حصہ ہے ۴. کیا ہم اس تقسیم کو گھر کی ساری ذمہ داریاں اور دونوں بہنوں کی شادی کے باد تک موخّر کر سکتے ہیں. افضل کیا ہے ؟
 جزاکم اللہ خیرا کثیرا</h2>
							<p class=""fatwa_answer""><span class=""ans_urdu_id""> جواب نمبر: 164315</span><span style=""color:#efefef;display:none;"" class=""answer_date_urdu"">01-Sep-2020 : تاریخ اشاعت </span></p>
							<p>بسم الله الرحمن الرحيم</p>
							<p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa:1480-226T/sn=1/1440</span></p>
<p dir=""RTL"">
	ایک بیوی، دو بیٹے اور پانچ بیٹیوں کے درمیان وراثت کی تقسیم</p>
<p dir=""RTL"">
	(الف) آب کے دادا اور دادی کا انتقال اگر آپ کے والد مرحوم سے پہلے ہی ہوگیا تھا تو صورتِ مسئولہ میں آپ کے والد مرحوم نے جو کچھ بھی ترکہ: زمین، مکان، پیسہ، زیورات اور اثاثہ وغیرہ چھوڑا ہے سب کے، بعد ادائے حقوق متقدمہ علی الارث کل ۷۲/ حصے ہوں گے جن میں سے مرحوم کی بیوی (آپ کی والدہ) کو ۹/ حصے، دونوں بیٹوں میں سے ہرایک کو ۱۴-۱۴/ حصے اور پانچوں بیٹیوں میں سے ہرایک کو ۷-۷/ حصے ملیں گے، آپ لوگ اسی اعتبار سے ترکہٴ والد کی تقسیم کرلیں، جو بیٹی نافرمان تھی اس کو بھی دیگر بیٹیوں کی طرح حصہ ملے گا، سرکاری قانون کے اعتبار سے جو تقسیم ہوئی ہے وہ شرعی تقسیم نہیں ہے، اس کا شرعاً کچھ اعتبار نہیں؛ لہٰذا اوپر بیان کردہ تقسیم کے مطابق مرحوم کے ہرایک بیٹے بیٹیوں کو اس کا حصہ دیدیا جائے اور تقسیم میں جلدی کی جائے، بہنوں کی شادی کے بعد تک موخر کرنے سے نزاع پیدا ہوسکتا ہے۔</p>
<p dir=""RTL"">
	زوجہ = ۹</p>
<p dir=""RTL"">
	ابن = ۱۴</p>
<p dir=""RTL"">
	ابن = ۱۴</p>
<p dir=""RTL"">
	بنت = ۷</p>
<p dir=""RTL"">
	بنت = ۷</p>
<p dir=""RTL"">
	بنت = ۷</p>
<p dir=""RTL"">
	بنت = ۷</p>
<p dir=""RTL"">
	بنت = ۷</p>
<p></p> 
							<br>
							<span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>
						</li>
											</ul>
				</div>"
